,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,180-TwoStageBetween,exp_73,1.0,0.2977,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.2955,0.9937
1,180-TwoStageBetween,exp_102,1.0,0.4677,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.6997,0.7247
2,180-TwoStageBetween,exp_26,1.0,0.3309,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,1.0,TwoStageBetween,0.643,0.814
3,180-TwoStageBetween,exp_64,1.0,0.2753,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,0.6928,0.7384
4,180-TwoStageBetween,exp_108,1.0,0.2502,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,1.0,TwoStageBetween,0.5582,0.8952
5,180-TwoStageBetween,exp_84,0.0,0.5832,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,0.7378,0.3821
6,180-TwoStageBetween,exp_101,1.0,0.317,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,1.0,TwoStageBetween,0.7404,0.6041
7,180-TwoStageBetween,exp_1,1.0,0.759,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,1.0,TwoStageBetween,0.651,0.8037
8,180-TwoStageBetween,exp_18,1.0,0.8531,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.7474,0.5603
9,180-TwoStageBetween,exp_36,1.0,0.3553,0.0,0.5,0.79,0.7,0.32,0.0,0.2,0.5,1.0,TwoStageBetween,0.688,0.252
10,180-TwoStageBetween,exp_98,1.0,0.2318,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,1.0,TwoStageBetween,0.6997,0.7247
11,180-TwoStageBetween,catch_9,0.0,0.1143,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,0.3314,0.0113
12,180-TwoStageBetween,exp_59,0.0,0.2422,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,0.0,TwoStageBetween,0.675,0.2301
13,180-TwoStageBetween,catch_1,0.0,0.1888,1.0,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.5,0.0,TwoStageBetween,0.5056,0.0708
14,180-TwoStageBetween,exp_40,0.0,0.1034,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.5635,0.1086
15,180-TwoStageBetween,catch_7,0.0,0.8313,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,0.2737,0.0041
16,180-TwoStageBetween,exp_104,1.0,0.1237,0.0,0.5,0.78,0.4,0.3,1.0,0.21,0.5,1.0,TwoStageBetween,0.5582,0.8952
17,180-TwoStageBetween,exp_8,0.0,0.87,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,0.0,TwoStageBetween,0.7043,0.7152
18,180-TwoStageBetween,exp_89,1.0,1.2845,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,1.0,TwoStageBetween,0.7028,0.7184
19,180-TwoStageBetween,exp_46,0.0,0.7414,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.5635,0.1086
20,180-TwoStageBetween,exp_99,1.0,0.3619,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,0.7404,0.6041
21,180-TwoStageBetween,exp_91,0.0,0.3573,1.0,0.6,0.5,0.38,0.4,0.0,0.3,0.4,0.0,TwoStageBetween,0.7497,0.4619
22,180-TwoStageBetween,exp_107,1.0,0.6977,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.6277,0.8319
23,180-TwoStageBetween,exp_30,1.0,1.1247,0.0,0.5,0.3,0.17,0.3,1.0,0.2,0.5,1.0,TwoStageBetween,0.643,0.814
24,180-TwoStageBetween,exp_90,1.0,0.2208,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,1.0,TwoStageBetween,0.7419,0.5966
25,180-TwoStageBetween,exp_82,0.0,1.2039,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,0.7378,0.3821
26,180-TwoStageBetween,exp_52,1.0,0.3895,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.6258,0.8341
27,180-TwoStageBetween,exp_50,1.0,0.9416,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.6258,0.8341
28,180-TwoStageBetween,exp_15,1.0,0.4793,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,0.6442,0.8126
29,180-TwoStageBetween,catch_4,0.0,0.4737,0.0,0.5,0.19,0.31,0.73,1.0,0.4,0.5,0.0,TwoStageBetween,0.3113,0.0082
30,180-TwoStageBetween,exp_74,1.0,0.7229,0.0,0.5,0.8,0.2,0.6799999999999999,0.0,0.4,0.5,1.0,TwoStageBetween,0.3281,0.9893
31,180-TwoStageBetween,exp_3,0.0,0.1762,1.0,0.6,0.79,0.49,0.8300000000000001,0.0,0.53,0.4,0.0,TwoStageBetween,0.7449,0.579
32,180-TwoStageBetween,exp_114,1.0,0.1225,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.6024,0.858
33,180-TwoStageBetween,exp_78,1.0,0.542,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.3281,0.9893
34,180-TwoStageBetween,exp_45,0.0,1.1334,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.4967,0.066
35,180-TwoStageBetween,exp_94,1.0,0.3599,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,1.0,TwoStageBetween,0.7419,0.5966
36,180-TwoStageBetween,exp_23,1.0,1.4595,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,1.0,TwoStageBetween,0.7161,0.6872
37,180-TwoStageBetween,exp_117,1.0,0.4053,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,1.0,TwoStageBetween,0.6694,0.7778
38,180-TwoStageBetween,exp_69,0.0,1.1035,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,0.0,TwoStageBetween,0.7368,0.6207
39,180-TwoStageBetween,exp_80,0.0,1.3538,0.0,0.5,0.61,0.29,0.8099999999999999,1.0,0.22,0.5,0.0,TwoStageBetween,0.7378,0.3821
40,180-TwoStageBetween,exp_10,1.0,0.2377,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,1.0,TwoStageBetween,0.7043,0.7152
