,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,31-TwoStageBetween,catch_5,0.0,0.9878,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,0.0,TwoStageBetween,0.6143,0.2265
1,31-TwoStageBetween,exp_117,0.0,0.173,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,0.0,TwoStageBetween,0.6863,0.4672
2,31-TwoStageBetween,exp_20,1.0,0.1798,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.6551,0.3128
3,31-TwoStageBetween,exp_90,1.0,1.3269,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,1.0,TwoStageBetween,0.6821,0.4233
4,31-TwoStageBetween,exp_35,1.0,1.9714,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,1.0,TwoStageBetween,0.6846,0.4444
5,31-TwoStageBetween,exp_40,1.0,0.572,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,1.0,TwoStageBetween,0.5238,0.1171
6,31-TwoStageBetween,exp_9,0.0,0.2456,1.0,0.6,0.7,0.29,0.5,1.0,0.18,0.4,0.0,TwoStageBetween,0.595,0.1967
7,31-TwoStageBetween,exp_52,0.0,1.0886,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,0.0,TwoStageBetween,0.6872,0.5087
8,31-TwoStageBetween,exp_98,1.0,0.0596,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,1.0,TwoStageBetween,0.6828,0.429
9,31-TwoStageBetween,exp_19,0.0,0.9882,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,0.0,TwoStageBetween,0.6853,0.452
10,31-TwoStageBetween,exp_99,0.0,0.3535,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,0.0,TwoStageBetween,0.6832,0.5669
11,31-TwoStageBetween,exp_107,1.0,0.1388,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.676,0.6118
