,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,23-TwoStageWithin,catch_9,0.0,0.0788,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,0.3871,0.0355
1,23-TwoStageWithin,exp_74,1.0,0.4184,0.0,0.5,0.8,0.2,0.6799999999999999,0.0,0.4,0.5,1.0,TwoStageBetween,0.3028,0.9883
2,23-TwoStageWithin,exp_108,1.0,0.1448,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,1.0,TwoStageBetween,0.4959,0.9037
3,23-TwoStageWithin,exp_15,1.0,0.6593,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,0.5725,0.8291
4,23-TwoStageWithin,exp_69,1.0,0.1672,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,1.0,TwoStageBetween,0.626,0.7465
5,23-TwoStageWithin,catch_3,0.0,0.1375,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,0.0,TwoStageBetween,0.3812,0.0333
6,23-TwoStageWithin,exp_29,1.0,1.226,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,1.0,TwoStageBetween,0.5694,0.8328
7,23-TwoStageWithin,exp_42,1.0,0.2645,0.0,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.5,1.0,TwoStageBetween,0.6829,0.4646
8,23-TwoStageWithin,catch_8,0.0,1.3308,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,0.0,TwoStageBetween,0.4958,0.0963
9,23-TwoStageWithin,exp_59,1.0,0.5727,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,1.0,TwoStageBetween,0.6172,0.763
10,23-TwoStageWithin,exp_107,1.0,1.0668,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.4666,0.9242
11,23-TwoStageWithin,exp_10,1.0,1.2382,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,1.0,TwoStageBetween,0.5288,0.8759
12,23-TwoStageWithin,exp_37,0.0,1.7415,1.0,0.4,0.79,0.7,0.32,0.0,0.2,0.6,0.0,TwoStageBetween,0.6771,0.4114
13,23-TwoStageWithin,exp_1,0.0,0.511,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,0.0,TwoStageBetween,0.5934,0.8012
14,23-TwoStageWithin,exp_60,1.0,0.13,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,1.0,TwoStageBetween,0.6487,0.6952
15,23-TwoStageWithin,exp_68,0.0,0.3995,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,0.0,TwoStageBetween,0.6205,0.7571
16,23-TwoStageWithin,catch_6,0.0,0.2092,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.2916,0.0097
17,23-TwoStageWithin,exp_117,1.0,0.1592,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,1.0,TwoStageBetween,0.516,0.8874
18,23-TwoStageWithin,exp_35,0.0,1.7522,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,0.0,TwoStageBetween,0.682,0.4516
19,23-TwoStageWithin,exp_116,0.0,0.2439,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,0.0,TwoStageBetween,0.4919,0.9067
20,23-TwoStageWithin,exp_80,1.0,0.2929,0.0,0.5,0.61,0.29,0.8099999999999999,1.0,0.22,0.5,1.0,TwoStageBetween,0.6302,0.7381
21,23-TwoStageWithin,exp_101,1.0,0.2972,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,1.0,TwoStageBetween,0.6195,0.7589
22,23-TwoStageWithin,exp_113,1.0,0.3758,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,1.0,TwoStageBetween,0.4684,0.923
23,23-TwoStageWithin,catch_5,0.0,1.1536,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,0.0,TwoStageBetween,0.5788,0.1787
24,23-TwoStageWithin,exp_30,1.0,0.3854,0.0,0.5,0.3,0.17,0.3,1.0,0.2,0.5,1.0,TwoStageBetween,0.5541,0.8505
25,23-TwoStageWithin,exp_52,1.0,0.6831,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.5738,0.8275
26,23-TwoStageWithin,exp_45,0.0,0.6466,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.677,0.4108
27,23-TwoStageWithin,catch_7,0.0,0.5273,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,0.3284,0.0172
28,23-TwoStageWithin,exp_89,0.0,0.1687,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,0.0,TwoStageBetween,0.6557,0.6758
29,23-TwoStageWithin,exp_26,0.0,0.6443,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,0.0,TwoStageBetween,0.5541,0.8505
30,23-TwoStageWithin,exp_47,0.0,1.9828,1.0,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.6721,0.3842
31,23-TwoStageWithin,exp_115,1.0,0.3176,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.4564,0.9305
32,23-TwoStageWithin,exp_98,1.0,0.7683,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,1.0,TwoStageBetween,0.6102,0.775
33,23-TwoStageWithin,exp_91,0.0,0.3057,1.0,0.6,0.5,0.38,0.4,0.0,0.3,0.4,0.0,TwoStageBetween,0.6471,0.6996
34,23-TwoStageWithin,exp_3,1.0,0.064,1.0,0.6,0.79,0.49,0.8300000000000001,0.0,0.53,0.4,1.0,TwoStageBetween,0.581,0.8183
35,23-TwoStageWithin,exp_102,1.0,1.1879,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.6102,0.775
36,23-TwoStageWithin,exp_64,1.0,0.4518,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,0.6205,0.7571
37,23-TwoStageWithin,exp_8,1.0,0.4711,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,1.0,TwoStageBetween,0.5288,0.8759
38,23-TwoStageWithin,exp_78,1.0,0.2255,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.3028,0.9883
39,23-TwoStageWithin,exp_27,1.0,0.2072,1.0,0.6,0.3,0.17,0.3,0.0,0.2,0.4,1.0,TwoStageBetween,0.5256,0.8789
40,23-TwoStageWithin,exp_67,1.0,0.5951,1.0,0.6,0.72,0.51,0.52,0.0,0.42,0.4,1.0,TwoStageBetween,0.603,0.7866
41,23-TwoStageWithin,exp_50,1.0,0.5685,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.5738,0.8275
42,23-TwoStageWithin,exp_73,1.0,0.1141,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.2846,0.9914
