,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,116-TwoStageWithin,exp_108,1.0,0.0644,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,1.0,TwoStageBetween,0.1722,0.7762
1,116-TwoStageWithin,exp_1,0.0,0.2635,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,0.0,TwoStageBetween,0.1932,0.5501
2,116-TwoStageWithin,exp_68,0.0,0.1791,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,0.0,TwoStageBetween,0.1879,0.6492
3,116-TwoStageWithin,catch_8,0.0,0.079,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,0.0,TwoStageBetween,0.1619,0.1723
4,116-TwoStageWithin,exp_35,0.0,0.2266,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,0.0,TwoStageBetween,0.1938,0.4876
5,116-TwoStageWithin,exp_113,0.0,0.2229,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,0.0,TwoStageBetween,0.1853,0.6785
6,116-TwoStageWithin,exp_104,1.0,0.0856,0.0,0.5,0.78,0.4,0.3,1.0,0.21,0.5,1.0,TwoStageBetween,0.1722,0.7762
7,116-TwoStageWithin,exp_98,0.0,0.0347,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,0.0,TwoStageBetween,0.1879,0.6493
8,116-TwoStageWithin,catch_2,0.0,0.0911,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.1387,0.0933
9,116-TwoStageWithin,exp_101,1.0,0.6593,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,1.0,TwoStageBetween,0.179,0.7323
10,116-TwoStageWithin,exp_94,1.0,0.0393,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,1.0,TwoStageBetween,0.1924,0.5731
11,116-TwoStageWithin,exp_73,1.0,0.1468,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.1422,0.8969
12,116-TwoStageWithin,exp_18,0.0,0.2804,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,0.0,TwoStageBetween,0.1922,0.5791
13,116-TwoStageWithin,exp_9,0.0,0.1626,1.0,0.6,0.7,0.29,0.5,1.0,0.18,0.4,0.0,TwoStageBetween,0.1915,0.5938
14,116-TwoStageWithin,exp_82,0.0,0.2765,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,0.1937,0.5215
15,116-TwoStageWithin,exp_15,1.0,0.457,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,0.1915,0.5938
16,116-TwoStageWithin,catch_4,0.0,0.2244,0.0,0.5,0.19,0.31,0.73,1.0,0.4,0.5,0.0,TwoStageBetween,0.1356,0.0856
17,116-TwoStageWithin,exp_57,0.0,0.3373,1.0,0.6,0.41,0.21,0.62,1.0,0.18,0.4,0.0,TwoStageBetween,0.1911,0.3976
18,116-TwoStageWithin,exp_36,0.0,0.1135,0.0,0.5,0.79,0.7,0.32,0.0,0.2,0.5,0.0,TwoStageBetween,0.1908,0.3918
19,116-TwoStageWithin,exp_117,1.0,0.1675,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,1.0,TwoStageBetween,0.1633,0.8216
20,116-TwoStageWithin,catch_9,0.0,0.0426,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,0.1218,0.0559
21,116-TwoStageWithin,exp_45,1.0,0.1872,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,1.0,TwoStageBetween,0.192,0.415
22,116-TwoStageWithin,exp_90,1.0,0.2721,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,1.0,TwoStageBetween,0.1924,0.5731
23,116-TwoStageWithin,exp_19,0.0,0.4844,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,0.0,TwoStageBetween,0.1861,0.6703
24,116-TwoStageWithin,exp_29,1.0,0.0661,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,1.0,TwoStageBetween,0.1707,0.7847
25,116-TwoStageWithin,catch_7,0.0,0.0666,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,0.108,0.0341
26,116-TwoStageWithin,exp_107,1.0,0.0513,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.1598,0.8367
