,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,107-TwoStageBetween,exp_35,1.0,0.5717,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,1.0,TwoStageBetween,1.0675,0.5586
1,107-TwoStageBetween,exp_29,1.0,1.4109,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,1.0,TwoStageBetween,1.0445,0.6477
2,107-TwoStageBetween,exp_10,1.0,0.3374,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,1.0,TwoStageBetween,1.0081,0.7233
3,107-TwoStageBetween,exp_30,0.0,0.3476,0.0,0.5,0.3,0.17,0.3,1.0,0.2,0.5,0.0,TwoStageBetween,1.0426,0.653
4,107-TwoStageBetween,catch_0,0.0,0.3266,0.0,0.5,0.19,0.72,0.3,1.0,0.2,0.5,0.0,TwoStageBetween,0.9474,0.1909
5,107-TwoStageBetween,exp_53,1.0,1.7696,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,1.0544,0.6179
6,107-TwoStageBetween,exp_37,0.0,0.9483,1.0,0.4,0.79,0.7,0.32,0.0,0.2,0.6,0.0,TwoStageBetween,1.0693,0.5446
7,107-TwoStageBetween,exp_107,1.0,1.1577,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,1.0041,0.7299
8,107-TwoStageBetween,exp_82,1.0,0.3384,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,1.0,TwoStageBetween,1.025,0.6928
9,107-TwoStageBetween,exp_99,1.0,3.843,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,1.0398,0.6601
10,107-TwoStageBetween,exp_43,0.0,0.8147,1.0,0.6,0.81,0.48,0.79,0.0,0.1699999999999999,0.4,0.0,TwoStageBetween,1.0276,0.6875
11,107-TwoStageBetween,catch_6,0.0,2.2905,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.9978,0.2504
12,107-TwoStageBetween,exp_90,0.0,0.1398,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,0.0,TwoStageBetween,1.0651,0.5726
13,107-TwoStageBetween,exp_1,1.0,1.8564,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,1.0,TwoStageBetween,1.0507,0.6301
14,107-TwoStageBetween,exp_57,1.0,1.5815,1.0,0.6,0.41,0.21,0.62,1.0,0.18,0.4,1.0,TwoStageBetween,1.0286,0.6855
15,107-TwoStageBetween,exp_78,0.0,0.5926,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,0.0,TwoStageBetween,0.943,0.8066
16,107-TwoStageBetween,exp_40,0.0,1.0674,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,1.048,0.638
17,107-TwoStageBetween,exp_42,1.0,0.2035,0.0,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.5,1.0,TwoStageBetween,1.048,0.638
18,107-TwoStageBetween,exp_3,1.0,0.4199,1.0,0.6,0.79,0.49,0.8300000000000001,0.0,0.53,0.4,1.0,TwoStageBetween,1.0328,0.6765
19,107-TwoStageBetween,catch_7,1.0,2.8453,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,1.0,TwoStageBetween,1.0342,0.314
20,107-TwoStageBetween,exp_50,0.0,1.0865,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,0.0,TwoStageBetween,1.0549,0.6161
21,107-TwoStageBetween,exp_59,1.0,1.159,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,1.0,TwoStageBetween,1.0051,0.7282
22,107-TwoStageBetween,exp_73,1.0,0.7012,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.9158,0.8321
23,107-TwoStageBetween,exp_102,1.0,1.3575,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,1.0554,0.6146
24,107-TwoStageBetween,exp_104,1.0,0.2913,0.0,0.5,0.78,0.4,0.3,1.0,0.21,0.5,1.0,TwoStageBetween,1.0321,0.6779
