,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,19-TwoStageWithin,exp_78,1.0,0.3985,0.5,0.2,1.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.3701,0.9995
1,19-TwoStageWithin,exp_8,1.0,1.8844,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.6718,0.9817
2,19-TwoStageWithin,exp_9,1.0,0.6671,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageBetween,0.6514,0.9842
3,19-TwoStageWithin,catch_1,0.0,1.0469,0.5,0.41,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageBetween,0.7804,0.0356
4,19-TwoStageWithin,exp_25,1.0,0.2381,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.8043,0.9582
5,19-TwoStageWithin,exp_114,1.0,0.5771,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.6454,0.9849
6,19-TwoStageWithin,catch_0,0.0,0.1656,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.3043,0.0001
7,19-TwoStageWithin,exp_115,1.0,0.35,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.5932,0.99
8,19-TwoStageWithin,exp_88,1.0,2.0279,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,1.1354,0.7807
9,19-TwoStageWithin,exp_90,1.0,1.269,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,1.1354,0.7807
10,19-TwoStageWithin,exp_68,1.0,0.7334,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,1.0233,0.8729
11,19-TwoStageWithin,exp_113,0.0,2.6669,0.6,0.22,1.0,0.79,0.42,0.4,0.49,1.0,0.0,TwoStageBetween,0.6319,0.9863
12,19-TwoStageWithin,exp_10,1.0,0.2808,0.5,0.29,0.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.6718,0.9817
13,19-TwoStageWithin,exp_59,1.0,1.7975,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,0.8745,0.939
14,19-TwoStageWithin,catch_6,0.0,0.1647,0.5,0.59,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageBetween,0.3976,0.0009
15,19-TwoStageWithin,exp_40,0.0,1.3974,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,1.1852,0.7134
16,19-TwoStageWithin,exp_116,1.0,0.5801,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.6454,0.9849
17,19-TwoStageWithin,catch_9,0.0,0.4468,0.5,0.72,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageBetween,0.5963,0.0102
18,19-TwoStageWithin,exp_47,1.0,1.2542,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,1.0,TwoStageBetween,1.226,0.6259
19,19-TwoStageWithin,catch_7,0.0,1.4381,0.5,0.48,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageBetween,0.4884,0.0035
20,19-TwoStageWithin,exp_94,0.0,0.4476,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,1.1354,0.7807
21,19-TwoStageWithin,exp_102,1.0,1.6521,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.9699,0.9017
22,19-TwoStageWithin,exp_67,1.0,1.306,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageBetween,0.9718,0.9008
