,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,3-TwoStageMixtureNoScaling,exp_1,1.0,0.2803,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageBetween,0.6969,0.9354
1,3-TwoStageMixtureNoScaling,exp_116,1.0,0.1971,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.3912,0.9957
2,3-TwoStageMixtureNoScaling,exp_42,1.0,0.4447,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,1.0,TwoStageBetween,0.7057,0.9319
3,3-TwoStageMixtureNoScaling,exp_9,1.0,1.3641,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageBetween,0.4235,0.9934
4,3-TwoStageMixtureNoScaling,exp_84,1.0,0.2643,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.4751,0.9881
5,3-TwoStageMixtureNoScaling,exp_104,1.0,0.3151,0.5,0.4,1.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.4398,0.9919
6,3-TwoStageMixtureNoScaling,exp_96,1.0,1.1581,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.6506,0.9514
7,3-TwoStageMixtureNoScaling,catch_8,0.0,0.5634,0.5,0.32,1.0,0.5,0.37,0.5,0.22,0.0,0.0,TwoStageBetween,0.5969,0.0337
8,3-TwoStageMixtureNoScaling,exp_91,1.0,0.6478,0.6,0.38,0.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageBetween,0.7303,0.9216
9,3-TwoStageMixtureNoScaling,exp_89,1.0,0.6593,0.6,0.38,1.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageBetween,0.9255,0.7767
10,3-TwoStageMixtureNoScaling,exp_68,1.0,0.1773,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.7232,0.9247
11,3-TwoStageMixtureNoScaling,exp_29,1.0,0.2061,0.4,0.17,0.0,0.3,0.2,0.6,0.3,1.0,1.0,TwoStageBetween,0.4566,0.9902
12,3-TwoStageMixtureNoScaling,exp_114,1.0,0.5583,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.3912,0.9957
13,3-TwoStageMixtureNoScaling,catch_3,0.0,0.1308,0.5,0.38,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageBetween,0.3456,0.002
14,3-TwoStageMixtureNoScaling,exp_60,1.0,0.6899,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.5252,0.9808
15,3-TwoStageMixtureNoScaling,exp_36,1.0,2.1937,0.5,0.7,0.0,0.32,0.2,0.5,0.79,0.0,1.0,TwoStageBetween,1.0126,0.6
16,3-TwoStageMixtureNoScaling,exp_74,1.0,0.1087,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.2356,0.9999
17,3-TwoStageMixtureNoScaling,catch_0,0.0,0.2961,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.2167,0.0
18,3-TwoStageMixtureNoScaling,exp_94,0.0,0.1585,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,0.8312,0.8647
19,3-TwoStageMixtureNoScaling,exp_30,1.0,1.2558,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.5163,0.9823
20,3-TwoStageMixtureNoScaling,exp_47,0.0,1.3805,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.8058,0.8816
21,3-TwoStageMixtureNoScaling,exp_107,1.0,0.717,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageBetween,0.3939,0.9955
22,3-TwoStageMixtureNoScaling,catch_4,0.0,0.3869,0.5,0.31,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageBetween,0.4596,0.0101
23,3-TwoStageMixtureNoScaling,exp_10,1.0,0.1671,0.5,0.29,0.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.3805,0.9963
24,3-TwoStageMixtureNoScaling,exp_37,1.0,1.9626,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,1.0,TwoStageBetween,0.9573,0.7321
25,3-TwoStageMixtureNoScaling,catch_9,0.0,0.2716,0.5,0.72,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageBetween,0.4457,0.0087
26,3-TwoStageMixtureNoScaling,exp_80,1.0,0.3793,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.4751,0.9881
27,3-TwoStageMixtureNoScaling,exp_59,1.0,0.3962,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,0.4639,0.9894
