,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,12-TwoStageBetween,catch_8,0.0,2.2174,0.5,0.32,1.0,0.5,0.37,0.5,0.22,0.0,0.0,TwoStageBetween,0.9065,0.0758
1,12-TwoStageBetween,exp_68,0.0,1.6703,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,0.0,TwoStageBetween,1.1861,0.6695
2,12-TwoStageBetween,exp_91,1.0,2.7132,0.6,0.38,0.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageBetween,1.226,0.456
3,12-TwoStageBetween,exp_26,0.0,0.9392,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,1.1487,0.7357
4,12-TwoStageBetween,exp_43,0.0,1.2012,0.6,0.48,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageBetween,0.973,0.1038
5,12-TwoStageBetween,exp_80,0.0,1.6308,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,1.2085,0.36
6,12-TwoStageBetween,exp_47,0.0,1.7153,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,1.0897,0.1793
7,12-TwoStageBetween,exp_60,1.0,0.8153,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,1.1978,0.3298
8,12-TwoStageBetween,exp_82,1.0,1.5421,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,1.2085,0.36
9,12-TwoStageBetween,exp_101,0.0,0.2968,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,0.0,TwoStageBetween,1.2225,0.5456
10,12-TwoStageBetween,exp_1,1.0,1.7142,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageBetween,1.1507,0.7327
11,12-TwoStageBetween,exp_116,1.0,2.2863,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,1.1163,0.7774
12,12-TwoStageBetween,exp_107,1.0,1.4615,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageBetween,1.1244,0.7679
