,subject_id,condition,choice,rt,m1,gm,p1,gp,m0,last_stage_favours,presentation01,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,164-alternatives,catch_4,1.0,0.2716999999880791,0.73,0.5,0.31,0.5,0.4,1.0,0.0,0.19,0.0,TwoStageBetween,0.2006,0.0576
1,164-alternatives,exp_42,1.0,0.2376000000089407,0.79,0.5,0.48,0.5,0.16999999999999996,0.0,0.0,0.81,0.0,TwoStageBetween,0.2895,0.2551
2,164-alternatives,exp_30,0.0,0.2522000000029802,0.3,0.5,0.17,0.5,0.2,1.0,0.0,0.3,1.0,TwoStageBetween,0.2949,0.7211
3,164-alternatives,exp_36,1.0,0.5779000000059604,0.32,0.5,0.7,0.5,0.2,0.0,0.0,0.79,0.0,TwoStageBetween,0.308,0.358
4,164-alternatives,exp_20,1.0,0.6061000000089407,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,0.0,TwoStageBetween,0.3152,0.5607
5,164-alternatives,exp_90,0.0,0.09190000000596046,0.4,0.5,0.38,0.5,0.3,0.0,0.0,0.5,1.0,TwoStageBetween,0.3147,0.5698
6,164-alternatives,exp_22,0.0,0.38879999999701975,0.8300000000000001,0.5,0.17,0.5,0.43,1.0,0.0,0.28,1.0,TwoStageBetween,0.3152,0.5607
7,164-alternatives,exp_98,0.0,0.34570000000298023,0.6900000000000001,0.5,0.38,0.5,0.49000000000000005,0.0,0.0,0.58,1.0,TwoStageBetween,0.3065,0.6538
8,164-alternatives,exp_108,0.0,0.1565,0.3,0.5,0.4,0.5,0.21000000000000002,0.0,0.0,0.78,1.0,TwoStageBetween,0.2763,0.7933
9,164-alternatives,exp_74,0.0,0.3998999999910593,0.6799999999999999,0.5,0.2,0.5,0.4,0.0,0.0,0.8,1.0,TwoStageBetween,0.2003,0.9426
10,164-alternatives,exp_114,0.0,0.3185,0.79,0.5,0.22,0.5,0.42000000000000004,0.0,0.0,0.49,1.0,TwoStageBetween,0.2847,0.7642
11,164-alternatives,catch_8,1.0,0.3028999999910593,0.5,0.5,0.32,0.5,0.37,1.0,0.0,0.22,0.0,TwoStageBetween,0.2502,0.1377
12,164-alternatives,exp_64,0.0,0.8609000000059605,0.52,0.5,0.51,0.5,0.42000000000000004,1.0,0.0,0.72,1.0,TwoStageBetween,0.3058,0.6589
13,164-alternatives,exp_88,0.0,0.31690000000596047,0.4,0.5,0.38,0.5,0.3,1.0,0.0,0.5,1.0,TwoStageBetween,0.3147,0.5698
14,164-alternatives,exp_18,1.0,0.408,0.8300000000000001,0.5,0.17,0.5,0.43,0.0,0.0,0.28,0.0,TwoStageBetween,0.3152,0.5607
15,164-alternatives,catch_6,1.0,0.33870000000298023,0.27,0.5,0.59,0.5,0.19,1.0,0.0,0.23,0.0,TwoStageBetween,0.1671,0.0269
