,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,140-attributes,exp_1,1.0,0.6455999999940395,1.0,0.79,0.49,1.0,0.8300000000000001,0.4,0.53,0.6,0.0,TwoStageBetween,0.6313,0.9133
1,140-attributes,exp_67,1.0,0.5271000000238418,1.0,0.72,0.51,0.0,0.52,0.4,0.42000000000000004,0.6,0.0,TwoStageBetween,0.7138,0.8573
2,140-attributes,exp_107,0.0,0.4398000000119209,1.0,0.78,0.4,0.0,0.3,0.4,0.21000000000000002,0.6,1.0,TwoStageBetween,0.4798,0.972
3,140-attributes,exp_47,1.0,0.12319999998807908,1.0,0.81,0.48,1.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.8714,0.5929
4,140-attributes,exp_3,0.0,0.3032000000178814,1.0,0.79,0.49,0.0,0.8300000000000001,0.4,0.53,0.6,1.0,TwoStageBetween,0.6518,0.9015
5,140-attributes,exp_53,0.0,0.707,1.0,0.49,0.32,0.0,0.82,0.6,0.6900000000000001,0.4,1.0,TwoStageBetween,0.6764,0.8856
6,140-attributes,catch_9,1.0,0.5516999999880791,1.0,0.48,0.72,1.0,0.4,0.5,0.18,0.5,0.0,TwoStageBetween,0.4397,0.019
7,140-attributes,exp_45,1.0,0.6990999999940395,1.0,0.81,0.48,0.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.877,0.5587
8,140-attributes,exp_101,0.0,0.5585,1.0,0.58,0.38,0.0,0.6900000000000001,0.6,0.49000000000000005,0.4,1.0,TwoStageBetween,0.7309,0.8424
9,140-attributes,exp_35,1.0,0.4622000000178814,1.0,0.79,0.7,0.0,0.32,0.4,0.2,0.6,0.0,TwoStageBetween,0.8798,0.465
10,140-attributes,catch_3,1.0,0.5492999999821186,1.0,0.19,0.38,1.0,0.6799999999999999,0.5,0.58,0.5,0.0,TwoStageBetween,0.3974,0.0118
11,140-attributes,exp_27,0.0,0.4345,1.0,0.3,0.17,0.0,0.3,0.4,0.2,0.6,1.0,TwoStageBetween,0.5624,0.9455
12,140-attributes,exp_57,0.0,0.542,1.0,0.41,0.21,1.0,0.62,0.4,0.18,0.6,1.0,TwoStageBetween,0.6399,0.9085
13,140-attributes,exp_37,1.0,0.7264000000059605,1.0,0.79,0.7,0.0,0.32,0.6,0.2,0.4,0.0,TwoStageBetween,0.8743,0.4178
14,140-attributes,exp_73,0.0,0.5541000000238419,1.0,0.8,0.2,1.0,0.6799999999999999,0.4,0.4,0.6,1.0,TwoStageBetween,0.2546,0.9991
15,140-attributes,exp_89,0.0,0.5482000000178814,1.0,0.5,0.38,1.0,0.4,0.4,0.3,0.6,1.0,TwoStageBetween,0.7782,0.792
16,140-attributes,exp_25,0.0,0.5617000000178813,1.0,0.3,0.17,1.0,0.3,0.4,0.2,0.6,1.0,TwoStageBetween,0.5443,0.9523
17,140-attributes,catch_5,1.0,0.5265999999940395,1.0,0.4,0.49,1.0,0.43,0.5,0.32,0.5,0.0,TwoStageBetween,0.7166,0.1441
18,140-attributes,catch_1,1.0,0.4981999999880791,1.0,0.29,0.41,1.0,0.5900000000000001,0.5,0.42000000000000004,0.5,0.0,TwoStageBetween,0.5765,0.0601
19,140-attributes,exp_117,0.0,0.5440999999940396,1.0,0.49,0.22,0.0,0.79,0.6,0.42000000000000004,0.4,1.0,TwoStageBetween,0.5257,0.9587
20,140-attributes,exp_59,0.0,0.2625,1.0,0.41,0.21,0.0,0.62,0.4,0.18,0.6,1.0,TwoStageBetween,0.6605,0.896
21,140-attributes,exp_43,1.0,0.5350999999940396,1.0,0.81,0.48,0.0,0.79,0.4,0.16999999999999996,0.6,0.0,TwoStageBetween,0.8304,0.7114
