,subject_id,condition,choice,rt,presentation01,p0,p1,last_stage_favours,m1,gm,m0,gp,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,39-attributes,exp_59,1.0,0.5863999999761581,1.0,0.41,0.21,0.0,0.62,0.4,0.18,0.6,0.0,TwoStageBetween,0.6269,0.0925
1,39-attributes,exp_23,1.0,0.5791000000238419,1.0,0.28,0.17,1.0,0.8300000000000001,0.6,0.43,0.4,0.0,TwoStageBetween,0.8492,0.388
2,39-attributes,exp_1,0.0,0.5843000000715256,1.0,0.79,0.49,1.0,0.8300000000000001,0.4,0.53,0.6,1.0,TwoStageBetween,0.8588,0.5523
3,39-attributes,exp_57,1.0,0.735,1.0,0.41,0.21,1.0,0.62,0.4,0.18,0.6,0.0,TwoStageBetween,0.7136,0.1562
4,39-attributes,exp_43,1.0,0.6619000000953674,1.0,0.81,0.48,0.0,0.79,0.4,0.16999999999999996,0.6,0.0,TwoStageBetween,0.4765,0.0302
5,39-attributes,exp_45,1.0,0.5298000000715256,1.0,0.81,0.48,0.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.4765,0.0302
6,39-attributes,exp_47,1.0,0.6947999999523163,1.0,0.81,0.48,1.0,0.79,0.6,0.16999999999999996,0.4,0.0,TwoStageBetween,0.5469,0.0536
7,39-attributes,exp_67,0.0,0.4722999999523163,1.0,0.72,0.51,0.0,0.52,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.8616,0.5119
8,39-attributes,exp_89,0.0,0.48910000002384185,1.0,0.5,0.38,1.0,0.4,0.4,0.3,0.6,1.0,TwoStageBetween,0.8606,0.5331
9,39-attributes,catch_7,1.0,0.4635,1.0,0.28,0.48,1.0,0.52,0.5,0.21000000000000002,0.5,0.0,TwoStageBetween,0.3654,0.0087
10,39-attributes,exp_27,0.0,0.35110000002384184,1.0,0.3,0.17,0.0,0.3,0.4,0.2,0.6,1.0,TwoStageBetween,0.8616,0.5144
11,39-attributes,exp_115,0.0,0.4625,1.0,0.49,0.22,0.0,0.79,0.4,0.42000000000000004,0.6,1.0,TwoStageBetween,0.8618,0.4902
12,39-attributes,exp_117,1.0,0.6872000000476837,1.0,0.49,0.22,0.0,0.79,0.6,0.42000000000000004,0.4,0.0,TwoStageBetween,0.8618,0.4902
13,39-attributes,exp_29,1.0,0.534,1.0,0.3,0.17,0.0,0.3,0.6,0.2,0.4,0.0,TwoStageBetween,0.8616,0.5144
14,39-attributes,exp_73,0.0,0.6230999999046326,1.0,0.8,0.2,1.0,0.6799999999999999,0.4,0.4,0.6,1.0,TwoStageBetween,0.6072,0.9184
15,39-attributes,catch_5,1.0,0.6558999999761581,1.0,0.4,0.49,1.0,0.43,0.5,0.32,0.5,0.0,TwoStageBetween,0.7386,0.1809
