,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,3-TwoStageBetween,exp_1,1.0,0.6055,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,1.0,TwoStageWithin,0.4125,0.9909
1,3-TwoStageBetween,exp_116,1.0,0.3824,0.6,0.22,0.4,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.507,0.9758
2,3-TwoStageBetween,exp_42,1.0,1.5903,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.81,0.0,1.0,TwoStageWithin,0.6738,0.9205
3,3-TwoStageBetween,exp_9,1.0,0.2729,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,1.0,TwoStageWithin,0.3921,0.993
4,3-TwoStageBetween,exp_84,1.0,1.0319,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.6223,0.9425
5,3-TwoStageBetween,exp_104,1.0,0.2707,0.4,0.4,0.6,1.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,0.3253,0.9976
6,3-TwoStageBetween,exp_96,1.0,0.496,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,0.4897,0.9793
7,3-TwoStageBetween,catch_8,0.0,0.2692,0.5,0.32,0.5,1.0,0.5,0.37,0.22,0.0,0.0,TwoStageWithin,0.7424,0.117
8,3-TwoStageBetween,exp_91,1.0,0.3008,0.5,0.38,0.5,0.0,0.4,0.3,0.5,1.0,1.0,TwoStageWithin,0.8128,0.8257
9,3-TwoStageBetween,exp_89,1.0,0.5224,0.5,0.38,0.5,1.0,0.4,0.3,0.5,1.0,1.0,TwoStageWithin,0.8128,0.8257
10,3-TwoStageBetween,exp_68,1.0,1.6064,0.6,0.51,0.4,0.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.6694,0.9226
11,3-TwoStageBetween,exp_29,1.0,0.8461,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,0.789,0.847
12,3-TwoStageBetween,exp_114,1.0,0.3822,0.4,0.22,0.6,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.4246,0.9895
13,3-TwoStageBetween,catch_3,0.0,0.244,0.5,0.38,0.5,1.0,0.6799999999999999,0.58,0.19,1.0,0.0,TwoStageWithin,0.4802,0.0189
14,3-TwoStageBetween,exp_60,1.0,0.5408,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,1.0,TwoStageWithin,0.8221,0.8165
15,3-TwoStageBetween,exp_36,1.0,0.9129,0.6,0.7,0.4,0.0,0.32,0.2,0.79,0.0,1.0,TwoStageWithin,0.9204,0.3279
16,3-TwoStageBetween,exp_74,1.0,0.1001,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.1847,1.0
17,3-TwoStageBetween,catch_0,0.0,0.0984,0.5,0.72,0.5,1.0,0.3,0.2,0.19,0.0,0.0,TwoStageWithin,0.2193,0.0001
18,3-TwoStageBetween,exp_94,1.0,0.5729,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.8632,0.7685
19,3-TwoStageBetween,exp_30,1.0,0.6988,0.6,0.17,0.4,1.0,0.3,0.2,0.3,0.0,1.0,TwoStageWithin,0.806,0.8321
20,3-TwoStageBetween,exp_47,1.0,0.8832,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.81,1.0,1.0,TwoStageWithin,0.763,0.8675
21,3-TwoStageBetween,exp_107,1.0,0.4476,0.5,0.4,0.5,0.0,0.3,0.21,0.78,1.0,1.0,TwoStageWithin,0.367,0.9951
