,subject_id,condition,choice,rt,g1,p1,g0,last_stage_favours,m1,m0,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,6-TwoStageMixtureNoScaling,exp_74,1.0,0.5426,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.432,0.9767
1,6-TwoStageMixtureNoScaling,catch_1,0.0,0.8689,0.5,0.41,0.5,1.0,0.5900000000000001,0.42,0.29,1.0,0.0,TwoStageWithin,0.7295,0.2016
2,6-TwoStageMixtureNoScaling,exp_43,0.0,0.4326,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.6557,0.1286
3,6-TwoStageMixtureNoScaling,exp_64,1.0,0.2717,0.4,0.51,0.6,1.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.8321,0.4849
4,6-TwoStageMixtureNoScaling,exp_82,1.0,1.0405,0.4,0.29,0.6,0.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.8239,0.5889
5,6-TwoStageMixtureNoScaling,exp_27,0.0,0.1279,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,0.0,TwoStageWithin,0.8281,0.5626
6,6-TwoStageMixtureNoScaling,exp_52,1.0,0.7352,0.6,0.32,0.4,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.6581,0.8689
7,6-TwoStageMixtureNoScaling,exp_8,0.0,0.1548,0.4,0.29,0.6,1.0,0.5,0.18,0.7,0.0,0.0,TwoStageWithin,0.8188,0.3836
8,6-TwoStageMixtureNoScaling,exp_47,0.0,0.3099,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.81,1.0,0.0,TwoStageWithin,0.6557,0.1286
9,6-TwoStageMixtureNoScaling,exp_67,1.0,0.3297,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,1.0,TwoStageWithin,0.7981,0.6787
10,6-TwoStageMixtureNoScaling,exp_42,0.0,0.0922,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.7629,0.2487
11,6-TwoStageMixtureNoScaling,exp_101,0.0,1.888,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,0.0,TwoStageWithin,0.8076,0.6525
12,6-TwoStageMixtureNoScaling,exp_104,0.0,0.9194,0.4,0.4,0.6,1.0,0.3,0.21,0.78,0.0,0.0,TwoStageWithin,0.8307,0.538
13,6-TwoStageMixtureNoScaling,catch_0,0.0,0.1534,0.5,0.72,0.5,1.0,0.3,0.2,0.19,0.0,0.0,TwoStageWithin,0.4535,0.0288
14,6-TwoStageMixtureNoScaling,exp_57,1.0,0.5728,0.5,0.21,0.5,1.0,0.62,0.18,0.41,1.0,1.0,TwoStageWithin,0.8266,0.4235
15,6-TwoStageMixtureNoScaling,exp_53,0.0,2.1236,0.5,0.32,0.5,0.0,0.82,0.6900000000000001,0.49,1.0,0.0,TwoStageWithin,0.7649,0.7462
16,6-TwoStageMixtureNoScaling,exp_25,0.0,0.1376,0.5,0.17,0.5,1.0,0.3,0.2,0.3,1.0,0.0,TwoStageWithin,0.8281,0.5626
17,6-TwoStageMixtureNoScaling,exp_84,1.0,0.9769,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.61,0.0,1.0,TwoStageWithin,0.8239,0.5889
18,6-TwoStageMixtureNoScaling,exp_90,1.0,0.4585,0.4,0.38,0.6,0.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.7774,0.7238
19,6-TwoStageMixtureNoScaling,exp_102,0.0,0.4796,0.6,0.38,0.4,1.0,0.6900000000000001,0.49,0.58,0.0,0.0,TwoStageWithin,0.8305,0.4557
20,6-TwoStageMixtureNoScaling,exp_114,1.0,0.6277,0.4,0.22,0.6,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.6882,0.8425
21,6-TwoStageMixtureNoScaling,exp_18,1.0,1.0908,0.4,0.17,0.6,0.0,0.8300000000000001,0.43,0.28,0.0,1.0,TwoStageWithin,0.7878,0.7026
22,6-TwoStageMixtureNoScaling,exp_19,1.0,0.83,0.5,0.17,0.5,0.0,0.8300000000000001,0.43,0.28,1.0,1.0,TwoStageWithin,0.8321,0.5127
23,6-TwoStageMixtureNoScaling,exp_30,1.0,0.7016,0.6,0.17,0.4,1.0,0.3,0.2,0.3,0.0,1.0,TwoStageWithin,0.8139,0.3649
24,6-TwoStageMixtureNoScaling,exp_9,1.0,0.5104,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,1.0,TwoStageWithin,0.8251,0.5822
25,6-TwoStageMixtureNoScaling,exp_59,1.0,1.8752,0.5,0.21,0.5,0.0,0.62,0.18,0.41,1.0,1.0,TwoStageWithin,0.8266,0.4235
26,6-TwoStageMixtureNoScaling,exp_29,1.0,1.3449,0.5,0.17,0.5,0.0,0.3,0.2,0.3,1.0,1.0,TwoStageWithin,0.8281,0.5626
27,6-TwoStageMixtureNoScaling,exp_96,1.0,0.2557,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.58,0.0,1.0,TwoStageWithin,0.8305,0.4557
28,6-TwoStageMixtureNoScaling,exp_58,1.0,1.294,0.4,0.21,0.6,0.0,0.62,0.18,0.41,0.0,1.0,TwoStageWithin,0.8165,0.6221
29,6-TwoStageMixtureNoScaling,exp_60,1.0,0.404,0.6,0.21,0.4,0.0,0.62,0.18,0.41,0.0,1.0,TwoStageWithin,0.8165,0.6221
30,6-TwoStageMixtureNoScaling,exp_1,0.0,1.3296,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.79,1.0,0.0,TwoStageWithin,0.7919,0.6936
31,6-TwoStageMixtureNoScaling,exp_37,1.0,0.1601,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,1.0,TwoStageWithin,0.8065,0.3414
32,6-TwoStageMixtureNoScaling,exp_26,0.0,1.4043,0.4,0.17,0.6,0.0,0.3,0.2,0.3,0.0,0.0,TwoStageWithin,0.7667,0.743
33,6-TwoStageMixtureNoScaling,exp_99,0.0,0.4852,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.58,1.0,0.0,TwoStageWithin,0.8076,0.6525
34,6-TwoStageMixtureNoScaling,exp_68,1.0,0.1535,0.6,0.51,0.4,0.0,0.52,0.42,0.72,0.0,1.0,TwoStageWithin,0.7041,0.8264
35,6-TwoStageMixtureNoScaling,catch_9,0.0,0.3332,0.5,0.72,0.5,1.0,0.4,0.18,0.48,1.0,0.0,TwoStageWithin,0.5651,0.0712
36,6-TwoStageMixtureNoScaling,exp_108,1.0,0.149,0.6,0.4,0.4,0.0,0.3,0.21,0.78,0.0,1.0,TwoStageWithin,0.6745,0.855
37,6-TwoStageMixtureNoScaling,exp_91,1.0,1.2096,0.5,0.38,0.5,0.0,0.4,0.3,0.5,1.0,1.0,TwoStageWithin,0.8306,0.5385
38,6-TwoStageMixtureNoScaling,exp_94,1.0,0.6912,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.0,1.0,TwoStageWithin,0.807,0.3426
39,6-TwoStageMixtureNoScaling,exp_116,1.0,0.6113,0.6,0.22,0.4,0.0,0.79,0.42,0.49,0.0,1.0,TwoStageWithin,0.6882,0.8425
40,6-TwoStageMixtureNoScaling,exp_46,0.0,0.4428,0.6,0.48,0.4,1.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.5451,0.0617
41,6-TwoStageMixtureNoScaling,exp_15,0.0,0.5201,0.5,0.29,0.5,1.0,0.5,0.18,0.7,1.0,0.0,TwoStageWithin,0.8251,0.5822
42,6-TwoStageMixtureNoScaling,catch_3,0.0,0.2825,0.5,0.38,0.5,1.0,0.6799999999999999,0.58,0.19,1.0,0.0,TwoStageWithin,0.6776,0.1471
43,6-TwoStageMixtureNoScaling,catch_4,0.0,1.2032,0.5,0.31,0.5,1.0,0.73,0.4,0.19,0.0,0.0,TwoStageWithin,0.582,0.0801
44,6-TwoStageMixtureNoScaling,exp_88,0.0,2.3542,0.4,0.38,0.6,1.0,0.4,0.3,0.5,0.0,0.0,TwoStageWithin,0.807,0.3426
45,6-TwoStageMixtureNoScaling,exp_113,0.0,0.2205,0.5,0.22,0.5,1.0,0.79,0.42,0.49,1.0,0.0,TwoStageWithin,0.7875,0.7034
46,6-TwoStageMixtureNoScaling,exp_35,0.0,0.8989,0.5,0.7,0.5,0.0,0.32,0.2,0.79,1.0,0.0,TwoStageWithin,0.8065,0.3414
47,6-TwoStageMixtureNoScaling,catch_5,0.0,0.4958,0.5,0.49,0.5,1.0,0.43,0.32,0.4,1.0,0.0,TwoStageWithin,0.7744,0.2684
48,6-TwoStageMixtureNoScaling,exp_80,0.0,0.8102,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.61,0.0,0.0,TwoStageWithin,0.7452,0.2222
49,6-TwoStageMixtureNoScaling,exp_107,1.0,0.6263,0.5,0.4,0.5,0.0,0.3,0.21,0.78,1.0,1.0,TwoStageWithin,0.7776,0.7234
50,6-TwoStageMixtureNoScaling,exp_36,0.0,1.0149,0.6,0.7,0.4,0.0,0.32,0.2,0.79,0.0,0.0,TwoStageWithin,0.8308,0.5371
51,6-TwoStageMixtureNoScaling,catch_7,0.0,0.4279,0.5,0.48,0.5,1.0,0.52,0.21,0.28,1.0,0.0,TwoStageWithin,0.6015,0.0912
52,6-TwoStageMixtureNoScaling,exp_23,1.0,1.484,0.5,0.17,0.5,1.0,0.8300000000000001,0.43,0.28,1.0,1.0,TwoStageWithin,0.8321,0.5127
53,6-TwoStageMixtureNoScaling,exp_115,1.0,0.4035,0.5,0.22,0.5,0.0,0.79,0.42,0.49,1.0,1.0,TwoStageWithin,0.7875,0.7034
54,6-TwoStageMixtureNoScaling,exp_69,1.0,0.6743,0.5,0.51,0.5,0.0,0.52,0.42,0.72,1.0,1.0,TwoStageWithin,0.7981,0.6787
55,6-TwoStageMixtureNoScaling,exp_45,1.0,1.3611,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.81,1.0,1.0,TwoStageWithin,0.6557,0.1286
56,6-TwoStageMixtureNoScaling,exp_40,0.0,0.2646,0.4,0.48,0.6,1.0,0.79,0.1699999999999999,0.81,0.0,0.0,TwoStageWithin,0.5451,0.0617
57,6-TwoStageMixtureNoScaling,exp_50,1.0,1.4631,0.4,0.32,0.6,0.0,0.82,0.6900000000000001,0.49,0.0,1.0,TwoStageWithin,0.6581,0.8689
58,6-TwoStageMixtureNoScaling,exp_10,1.0,1.1241,0.4,0.29,0.6,0.0,0.5,0.18,0.7,0.0,1.0,TwoStageWithin,0.7575,0.7581
59,6-TwoStageMixtureNoScaling,exp_22,1.0,0.2239,0.6,0.17,0.4,1.0,0.8300000000000001,0.43,0.28,0.0,1.0,TwoStageWithin,0.7986,0.3198
60,6-TwoStageMixtureNoScaling,exp_73,1.0,0.6993,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.8,1.0,1.0,TwoStageWithin,0.5194,0.9492
61,6-TwoStageMixtureNoScaling,exp_98,0.0,0.1413,0.4,0.38,0.6,0.0,0.6900000000000001,0.49,0.58,0.0,0.0,TwoStageWithin,0.7199,0.8088
62,6-TwoStageMixtureNoScaling,exp_78,1.0,0.2314,0.6,0.2,0.4,1.0,0.6799999999999999,0.4,0.8,0.0,1.0,TwoStageWithin,0.6266,0.8924
