,subject_id,condition,choice,rt,gp,g1,p1,g0,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,3-TwoStageBetween,exp_1,1.0,0.6055,0.6,0.5,0.49,0.5,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.545,0.9752
1,3-TwoStageBetween,exp_116,1.0,0.3824,0.5,0.6,0.22,0.4,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.4251,0.9925
2,3-TwoStageBetween,exp_42,1.0,1.5903,0.5,0.4,0.48,0.6,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,1.0,TwoStageMixtureNoScaling,0.671,0.94
3,3-TwoStageBetween,exp_9,1.0,0.2729,0.6,0.5,0.29,0.5,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageMixtureNoScaling,0.377,0.9961
4,3-TwoStageBetween,exp_84,1.0,1.0319,0.5,0.6,0.29,0.4,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.594,0.9639
5,3-TwoStageBetween,exp_104,1.0,0.2707,0.5,0.4,0.4,0.6,1.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageMixtureNoScaling,0.3491,0.9975
6,3-TwoStageBetween,exp_96,1.0,0.496,0.5,0.4,0.38,0.6,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageMixtureNoScaling,0.5859,0.966
7,3-TwoStageBetween,catch_8,0.0,0.2692,0.5,0.5,0.32,0.5,1.0,0.5,0.37,0.5,0.22,0.0,0.0,TwoStageMixtureNoScaling,0.4969,0.0163
8,3-TwoStageBetween,exp_91,1.0,0.3008,0.6,0.5,0.38,0.5,0.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.781,0.8877
9,3-TwoStageBetween,exp_89,1.0,0.5224,0.6,0.5,0.38,0.5,1.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageMixtureNoScaling,0.8504,0.8374
10,3-TwoStageBetween,exp_68,1.0,1.6064,0.5,0.6,0.51,0.4,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.711,0.9239
11,3-TwoStageBetween,exp_29,1.0,0.8461,0.4,0.5,0.17,0.5,0.0,0.3,0.2,0.6,0.3,1.0,1.0,TwoStageMixtureNoScaling,0.5772,0.9681
12,3-TwoStageBetween,exp_114,1.0,0.3822,0.5,0.4,0.22,0.6,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageMixtureNoScaling,0.3714,0.9964
13,3-TwoStageBetween,catch_3,0.0,0.244,0.5,0.5,0.38,0.5,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageMixtureNoScaling,0.3357,0.0019
14,3-TwoStageBetween,exp_60,1.0,0.5408,0.5,0.6,0.21,0.4,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageMixtureNoScaling,0.7247,0.9177
15,3-TwoStageBetween,exp_36,1.0,0.9129,0.5,0.6,0.7,0.4,0.0,0.32,0.2,0.5,0.79,0.0,1.0,TwoStageMixtureNoScaling,0.9922,0.3763
16,3-TwoStageBetween,exp_74,1.0,0.1001,0.5,0.4,0.2,0.6,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.193,1.0
17,3-TwoStageBetween,catch_0,0.0,0.0984,0.5,0.5,0.72,0.5,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.1723,0.0
18,3-TwoStageBetween,exp_94,1.0,0.5729,0.5,0.6,0.38,0.4,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageMixtureNoScaling,0.934,0.7428
19,3-TwoStageBetween,exp_30,1.0,0.6988,0.5,0.6,0.17,0.4,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageMixtureNoScaling,0.6424,0.9499
20,3-TwoStageBetween,exp_47,1.0,0.8832,0.4,0.5,0.48,0.5,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,1.0,TwoStageMixtureNoScaling,0.8985,0.7895
21,3-TwoStageBetween,exp_107,1.0,0.4476,0.6,0.5,0.4,0.5,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageMixtureNoScaling,0.3482,0.9976
22,3-TwoStageBetween,catch_4,0.0,0.6534,0.5,0.5,0.31,0.5,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageMixtureNoScaling,0.3653,0.0032
23,3-TwoStageBetween,exp_10,1.0,0.5141,0.5,0.4,0.29,0.6,0.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.3409,0.9979
24,3-TwoStageBetween,exp_37,1.0,0.2435,0.4,0.5,0.7,0.5,0.0,0.32,0.2,0.6,0.79,1.0,1.0,TwoStageMixtureNoScaling,1.0052,0.5448
25,3-TwoStageBetween,catch_9,0.0,0.5693,0.5,0.5,0.72,0.5,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageMixtureNoScaling,0.3302,0.0017
26,3-TwoStageBetween,exp_80,1.0,0.1451,0.5,0.4,0.29,0.6,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageMixtureNoScaling,0.528,0.9785
27,3-TwoStageBetween,exp_59,1.0,0.5017,0.6,0.5,0.21,0.5,0.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageMixtureNoScaling,0.6268,0.9548
28,3-TwoStageBetween,exp_64,1.0,0.4327,0.5,0.4,0.51,0.6,1.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageMixtureNoScaling,0.5815,0.9671
29,3-TwoStageBetween,exp_67,1.0,0.3763,0.6,0.5,0.51,0.5,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageMixtureNoScaling,0.5961,0.9634
30,3-TwoStageBetween,catch_7,0.0,0.2475,0.5,0.5,0.48,0.5,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.2909,0.0007
31,3-TwoStageBetween,exp_99,1.0,0.3434,0.6,0.5,0.38,0.5,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,1.0,TwoStageMixtureNoScaling,0.5767,0.9682
32,3-TwoStageBetween,exp_35,1.0,0.7895,0.6,0.5,0.7,0.5,0.0,0.32,0.2,0.4,0.79,1.0,1.0,TwoStageMixtureNoScaling,0.9984,0.5874
33,3-TwoStageBetween,catch_2,0.0,0.4901,0.5,0.5,0.6,0.5,1.0,0.4,0.22,0.5,0.38,0.0,0.0,TwoStageMixtureNoScaling,0.3444,0.0023
34,3-TwoStageBetween,catch_6,0.0,0.1661,0.5,0.5,0.59,0.5,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageMixtureNoScaling,0.2297,0.0001
35,3-TwoStageBetween,exp_73,1.0,0.1023,0.6,0.5,0.2,0.5,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageMixtureNoScaling,0.2034,1.0
36,3-TwoStageBetween,exp_43,0.0,0.342,0.6,0.5,0.48,0.5,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageMixtureNoScaling,0.7352,0.9127
37,3-TwoStageBetween,exp_58,1.0,0.6247,0.5,0.4,0.21,0.6,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageMixtureNoScaling,0.6237,0.9557
38,3-TwoStageBetween,exp_8,1.0,0.1407,0.5,0.4,0.29,0.6,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageMixtureNoScaling,0.3652,0.9968
39,3-TwoStageBetween,exp_113,1.0,0.9317,0.6,0.5,0.22,0.5,1.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageMixtureNoScaling,0.4066,0.994
40,3-TwoStageBetween,exp_23,0.0,1.1406,0.4,0.5,0.17,0.5,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,0.0,TwoStageMixtureNoScaling,0.8283,0.8554
41,3-TwoStageBetween,exp_46,1.0,0.679,0.5,0.6,0.48,0.4,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,1.0,TwoStageMixtureNoScaling,0.9476,0.7206
42,3-TwoStageBetween,exp_78,1.0,0.2641,0.5,0.6,0.2,0.4,1.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageMixtureNoScaling,0.2233,0.9999
43,3-TwoStageBetween,exp_20,0.0,0.1795,0.5,0.6,0.17,0.4,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageMixtureNoScaling,0.7623,0.8985
