,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,81-alternatives,catch_4,1.0,0.2245,0.0,0.19,0.31,0.5,1.0,0.73,0.4,0.5,0.0,TwoStageWithin,0.198,0.0691
1,81-alternatives,exp_116,0.0,0.23559999996423722,0.0,0.49,0.22,0.6,0.0,0.79,0.42000000000000004,0.4,1.0,TwoStageWithin,0.2413,0.8495
2,81-alternatives,exp_94,0.0,0.23419999998807908,0.0,0.5,0.38,0.6,1.0,0.4,0.3,0.4,1.0,TwoStageWithin,0.2983,0.5323
3,81-alternatives,exp_80,1.0,0.943,0.0,0.61,0.29,0.4,1.0,0.8099999999999999,0.22000000000000003,0.6,0.0,TwoStageWithin,0.2922,0.3734
4,81-alternatives,exp_8,0.0,0.09679999995231628,0.0,0.7,0.29,0.4,1.0,0.5,0.18,0.6,1.0,TwoStageWithin,0.29,0.6467
5,81-alternatives,exp_18,1.0,0.6751999999880791,0.0,0.28,0.17,0.4,0.0,0.8300000000000001,0.43,0.6,0.0,TwoStageWithin,0.2943,0.6043
6,81-alternatives,catch_2,1.0,0.39959999996423723,0.0,0.38,0.6,0.5,1.0,0.4,0.22000000000000003,0.5,0.0,TwoStageWithin,0.1684,0.0357
7,81-alternatives,exp_30,0.0,0.9013000000119208,0.0,0.3,0.17,0.6,1.0,0.3,0.2,0.4,1.0,TwoStageWithin,0.297,0.5659
8,81-alternatives,exp_10,1.0,0.5014000000357628,0.0,0.7,0.29,0.4,0.0,0.5,0.18,0.6,0.0,TwoStageWithin,0.2753,0.735
9,81-alternatives,exp_104,0.0,0.09370000004768371,0.0,0.78,0.4,0.4,1.0,0.3,0.21000000000000002,0.6,1.0,TwoStageWithin,0.2538,0.8151
10,81-alternatives,exp_22,1.0,0.15410000002384186,0.0,0.28,0.17,0.6,1.0,0.8300000000000001,0.43,0.4,0.0,TwoStageWithin,0.2987,0.5019
11,81-alternatives,exp_60,0.0,0.2480999999642372,0.0,0.41,0.21,0.6,0.0,0.62,0.18,0.4,1.0,TwoStageWithin,0.2987,0.486
12,81-alternatives,exp_26,1.0,0.038,0.0,0.3,0.17,0.4,0.0,0.3,0.2,0.6,0.0,TwoStageWithin,0.2877,0.6639
13,81-alternatives,exp_88,1.0,0.16780000001192094,0.0,0.5,0.38,0.4,1.0,0.4,0.3,0.6,0.0,TwoStageWithin,0.2983,0.5323
14,81-alternatives,exp_50,0.0,0.18760000002384183,0.0,0.49,0.32,0.4,0.0,0.82,0.6900000000000001,0.6,1.0,TwoStageWithin,0.2318,0.8718
15,81-alternatives,exp_82,1.0,0.5119000000357627,0.0,0.61,0.29,0.4,0.0,0.8099999999999999,0.22000000000000003,0.6,0.0,TwoStageWithin,0.2985,0.4746
16,81-alternatives,exp_102,0.0,0.14410000002384185,0.0,0.58,0.38,0.6,1.0,0.6900000000000001,0.49000000000000005,0.4,1.0,TwoStageWithin,0.2796,0.7137
17,81-alternatives,exp_68,0.0,0.03830000001192093,0.0,0.72,0.51,0.6,0.0,0.52,0.42000000000000004,0.4,1.0,TwoStageWithin,0.2536,0.8158
18,81-alternatives,catch_6,1.0,0.1089000000357628,0.0,0.23,0.59,0.5,1.0,0.27,0.19,0.5,0.0,TwoStageWithin,0.1766,0.0436
19,81-alternatives,exp_52,0.0,0.4101999999880791,0.0,0.49,0.32,0.6,0.0,0.82,0.6900000000000001,0.4,1.0,TwoStageWithin,0.2318,0.8718
20,81-alternatives,exp_90,0.0,0.05019999998807907,0.0,0.5,0.38,0.4,0.0,0.4,0.3,0.6,1.0,TwoStageWithin,0.2916,0.633
21,81-alternatives,exp_114,0.0,0.5749000000357628,0.0,0.49,0.22,0.4,0.0,0.79,0.42000000000000004,0.6,1.0,TwoStageWithin,0.2413,0.8495
22,81-alternatives,catch_8,1.0,0.19639999997615812,0.0,0.22,0.32,0.5,1.0,0.5,0.37,0.5,0.0,TwoStageWithin,0.2452,0.1606
23,81-alternatives,exp_84,0.0,0.5185,0.0,0.61,0.29,0.6,0.0,0.8099999999999999,0.22000000000000003,0.4,1.0,TwoStageWithin,0.2985,0.4746
24,81-alternatives,exp_96,0.0,0.18869999998807907,0.0,0.58,0.38,0.4,1.0,0.6900000000000001,0.49000000000000005,0.6,1.0,TwoStageWithin,0.2796,0.7137
25,81-alternatives,exp_40,1.0,0.06880000001192092,0.0,0.81,0.48,0.4,1.0,0.79,0.16999999999999996,0.6,0.0,TwoStageWithin,0.1972,0.068
26,81-alternatives,exp_36,1.0,1.259899999976158,0.0,0.79,0.7,0.6,0.0,0.32,0.2,0.4,0.0,TwoStageWithin,0.2877,0.3358
27,81-alternatives,exp_46,1.0,0.5111000000238418,0.0,0.81,0.48,0.6,1.0,0.79,0.16999999999999996,0.4,0.0,TwoStageWithin,0.1972,0.068
28,81-alternatives,exp_58,1.0,2.4328999999761582,0.0,0.41,0.21,0.4,0.0,0.62,0.18,0.6,0.0,TwoStageWithin,0.2987,0.486
29,81-alternatives,exp_64,0.0,0.10120000004768372,0.0,0.72,0.51,0.4,1.0,0.52,0.42000000000000004,0.6,1.0,TwoStageWithin,0.273,0.7451
30,81-alternatives,catch_0,1.0,0.16760000002384184,0.0,0.19,0.72,0.5,1.0,0.3,0.2,0.5,0.0,TwoStageWithin,0.1284,0.0104
31,81-alternatives,exp_108,0.0,0.7569000000357627,0.0,0.78,0.4,0.6,0.0,0.3,0.21000000000000002,0.4,1.0,TwoStageWithin,0.2327,0.8698
32,81-alternatives,exp_42,1.0,0.22130000001192093,0.0,0.81,0.48,0.4,0.0,0.79,0.16999999999999996,0.6,0.0,TwoStageWithin,0.2173,0.0995
33,81-alternatives,exp_98,0.0,0.20480000001192092,0.0,0.58,0.38,0.4,0.0,0.6900000000000001,0.49000000000000005,0.6,1.0,TwoStageWithin,0.2613,0.7907
34,81-alternatives,exp_78,0.0,0.1899000000357628,0.0,0.8,0.2,0.6,1.0,0.6799999999999999,0.4,0.4,1.0,TwoStageWithin,0.1291,0.9893
35,81-alternatives,exp_74,0.0,0.08190000003576278,0.0,0.8,0.2,0.4,0.0,0.6799999999999999,0.4,0.6,1.0,TwoStageWithin,0.1191,0.9929
36,81-alternatives,exp_110,0.0,0.16019999998807907,0.0,0.78,0.4,0.6,1.0,0.3,0.21000000000000002,0.4,1.0,TwoStageWithin,0.2538,0.8151
37,81-alternatives,catch_14,1.0,0.012300000011920928,0.0,0.22,0.28,0.5,1.0,0.79,0.41,0.5,0.0,TwoStageWithin,0.2231,0.1103
38,81-alternatives,exp_54,0.0,0.18160000002384183,0.0,0.49,0.32,0.6,1.0,0.82,0.6900000000000001,0.4,1.0,TwoStageWithin,0.2529,0.8177
39,81-alternatives,exp_24,0.0,0.13269999998807908,0.0,0.3,0.17,0.4,1.0,0.3,0.2,0.6,1.0,TwoStageWithin,0.297,0.5659
40,81-alternatives,exp_0,1.0,0.04980000001192093,0.0,0.79,0.49,0.4,1.0,0.8300000000000001,0.53,0.6,0.0,TwoStageWithin,0.2622,0.7877
41,81-alternatives,exp_106,1.0,0.596199999988079,0.0,0.78,0.4,0.4,0.0,0.3,0.21000000000000002,0.6,0.0,TwoStageWithin,0.2327,0.8698
42,81-alternatives,exp_112,0.0,1.14,0.0,0.49,0.22,0.4,1.0,0.79,0.42000000000000004,0.6,1.0,TwoStageWithin,0.262,0.7884
43,81-alternatives,exp_6,0.0,0.0495,0.0,0.79,0.49,0.6,1.0,0.8300000000000001,0.53,0.4,1.0,TwoStageWithin,0.2622,0.7877
44,81-alternatives,exp_118,0.0,0.0275,0.0,0.49,0.22,0.6,1.0,0.79,0.42000000000000004,0.4,1.0,TwoStageWithin,0.262,0.7884
45,81-alternatives,catch_18,1.0,0.16860000002384185,0.0,0.19,0.37,0.5,1.0,0.38,0.31,0.5,0.0,TwoStageWithin,0.2278,0.1197
46,81-alternatives,exp_14,1.0,0.15429999995231627,0.0,0.7,0.29,0.6,1.0,0.5,0.18,0.4,0.0,TwoStageWithin,0.29,0.6467
47,81-alternatives,exp_100,0.0,0.03660000002384186,0.0,0.58,0.38,0.6,0.0,0.6900000000000001,0.49000000000000005,0.4,1.0,TwoStageWithin,0.2613,0.7907
48,81-alternatives,exp_86,1.0,1.2197999999523166,0.0,0.61,0.29,0.6,1.0,0.8099999999999999,0.22000000000000003,0.4,0.0,TwoStageWithin,0.2922,0.3734
49,81-alternatives,exp_76,0.0,0.074,0.0,0.8,0.2,0.6,0.0,0.6799999999999999,0.4,0.4,1.0,TwoStageWithin,0.1191,0.9929
50,81-alternatives,exp_38,1.0,0.1245,0.0,0.79,0.7,0.6,1.0,0.32,0.2,0.4,0.0,TwoStageWithin,0.272,0.2501
51,81-alternatives,exp_34,0.0,1.464699999988079,0.0,0.79,0.7,0.4,0.0,0.32,0.2,0.6,1.0,TwoStageWithin,0.2877,0.3358
52,81-alternatives,exp_44,1.0,0.805800000011921,0.0,0.81,0.48,0.6,0.0,0.79,0.16999999999999996,0.4,0.0,TwoStageWithin,0.2173,0.0995
53,81-alternatives,exp_66,0.0,0.04680000001192093,0.0,0.72,0.51,0.4,0.0,0.52,0.42000000000000004,0.6,1.0,TwoStageWithin,0.2536,0.8158
54,81-alternatives,exp_16,1.0,0.25930000001192094,0.0,0.28,0.17,0.4,1.0,0.8300000000000001,0.43,0.6,0.0,TwoStageWithin,0.2987,0.5019
55,81-alternatives,exp_62,1.0,0.24180000001192092,0.0,0.41,0.21,0.6,1.0,0.62,0.18,0.4,0.0,TwoStageWithin,0.2933,0.3842
56,81-alternatives,exp_48,0.0,0.026699999988079072,0.0,0.49,0.32,0.4,1.0,0.82,0.6900000000000001,0.6,1.0,TwoStageWithin,0.2529,0.8177
57,81-alternatives,exp_56,1.0,0.1275,0.0,0.41,0.21,0.4,1.0,0.62,0.18,0.6,0.0,TwoStageWithin,0.2933,0.3842
58,81-alternatives,exp_12,0.0,0.34860000002384184,0.0,0.7,0.29,0.6,0.0,0.5,0.18,0.4,1.0,TwoStageWithin,0.2753,0.735
59,81-alternatives,exp_2,1.0,0.1234000000357628,0.0,0.79,0.49,0.4,0.0,0.8300000000000001,0.53,0.6,0.0,TwoStageWithin,0.2415,0.849
60,81-alternatives,exp_28,1.0,0.04939999997615814,0.0,0.3,0.17,0.6,0.0,0.3,0.2,0.4,0.0,TwoStageWithin,0.2877,0.6639
61,81-alternatives,catch_16,1.0,0.1355,0.0,0.32,0.37,0.5,1.0,0.78,0.6799999999999999,0.5,0.0,TwoStageWithin,0.2642,0.2195
62,81-alternatives,catch_10,1.0,0.04940000003576279,0.0,0.31,0.51,0.5,1.0,0.32,0.16999999999999996,0.5,0.0,TwoStageWithin,0.1983,0.0695
