,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,3-attributes,catch_1,1.0,0.22480000000074504,0.5900000000000001,0.41,0.42000000000000004,1.0,1.0,0.5,0.5,0.29,0.0,TwoStageWithin,0.4735,0.0874
1,3-attributes,exp_99,0.0,0.4415,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.522,0.8718
2,3-attributes,exp_113,0.0,0.2632000000029802,0.79,0.22,0.42000000000000004,1.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.4478,0.9299
3,3-attributes,exp_1,0.0,0.3348999999985099,0.8300000000000001,0.49,0.53,1.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.4276,0.9417
4,3-attributes,exp_91,1.0,0.18830000000074504,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,0.0,TwoStageWithin,0.6388,0.6858
5,3-attributes,exp_29,0.0,0.07369999999925494,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.6282,0.7136
6,3-attributes,exp_57,0.0,0.4115999999977648,0.62,0.21,0.18,1.0,1.0,0.5,0.5,0.41,1.0,TwoStageWithin,0.6573,0.6198
7,3-attributes,exp_15,1.0,0.5635,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,0.484,0.9048
8,3-attributes,exp_107,0.0,0.43,0.3,0.4,0.21000000000000002,0.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.4067,0.9523
9,3-attributes,exp_89,0.0,0.7973000000007451,0.4,0.38,0.3,1.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.6388,0.6858
10,3-attributes,catch_5,1.0,0.4683999999985099,0.43,0.49,0.32,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.5389,0.1455
11,3-attributes,exp_27,0.0,0.2596999999992549,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.6282,0.7136
12,3-attributes,exp_59,0.0,0.6990999999977648,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,1.0,TwoStageWithin,0.6573,0.6198
13,3-attributes,exp_73,0.0,0.364,0.6799999999999999,0.2,0.4,1.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.1954,0.999
14,3-attributes,exp_9,0.0,0.8186999999992549,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.484,0.9048
15,3-attributes,exp_69,0.0,0.8047999999970198,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.5051,0.8874
16,3-attributes,catch_3,1.0,0.31,0.6799999999999999,0.38,0.58,1.0,1.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.3902,0.0402
17,3-attributes,exp_47,1.0,0.2744000000022352,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.6233,0.2748
18,3-attributes,exp_23,1.0,0.5269000000022351,0.8300000000000001,0.17,0.43,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.6438,0.6707
19,3-attributes,exp_37,0.0,0.44880000000074505,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.6511,0.3536
20,3-attributes,exp_35,0.0,0.4768000000007451,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.6511,0.3536
21,3-attributes,exp_101,0.0,1.0970999999977649,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.522,0.8718
22,3-attributes,exp_3,0.0,0.441,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.4276,0.9417
23,3-attributes,exp_43,0.0,1.01539999999851,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,1.0,TwoStageWithin,0.6233,0.2748
24,3-attributes,exp_115,0.0,0.5580999999977648,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.4478,0.9299
25,3-attributes,catch_7,1.0,0.2729000000022352,0.52,0.48,0.21000000000000002,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.3211,0.0171
