,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,50-attributes,catch_1,1.0,0.38969999998807914,1.0,0.29,0.41,0.5,1.0,0.5900000000000001,0.42000000000000004,0.5,0.0,TwoStageWithin,0.4731,0.0632
1,50-attributes,exp_1,1.0,0.533,1.0,0.79,0.49,0.5,1.0,0.8300000000000001,0.53,0.5,0.0,TwoStageWithin,0.3957,0.0303
2,50-attributes,exp_113,1.0,0.40369999998807915,1.0,0.49,0.22,0.5,1.0,0.79,0.42000000000000004,0.5,0.0,TwoStageWithin,0.6135,0.1781
3,50-attributes,exp_59,1.0,0.49590000000596046,1.0,0.41,0.21,0.5,0.0,0.62,0.18,0.5,0.0,TwoStageWithin,0.557,0.1203
4,50-attributes,catch_7,1.0,0.33530000001192095,1.0,0.28,0.48,0.5,1.0,0.52,0.21000000000000002,0.5,0.0,TwoStageWithin,0.3977,0.0309
5,50-attributes,exp_91,1.0,0.31030000001192093,1.0,0.5,0.38,0.5,0.0,0.4,0.3,0.5,0.0,TwoStageWithin,0.7122,0.3848
6,50-attributes,exp_47,1.0,0.26159999999403954,1.0,0.81,0.48,0.5,1.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.1787,0.0003
7,50-attributes,exp_115,1.0,0.34440000000596044,1.0,0.49,0.22,0.5,0.0,0.79,0.42000000000000004,0.5,0.0,TwoStageWithin,0.6135,0.1781
8,50-attributes,exp_23,1.0,0.30989999997615814,1.0,0.28,0.17,0.5,1.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,0.5622,0.1249
9,50-attributes,exp_3,1.0,0.32409999999403954,1.0,0.79,0.49,0.5,0.0,0.8300000000000001,0.53,0.5,0.0,TwoStageWithin,0.3957,0.0303
10,50-attributes,exp_101,1.0,0.28669999998807905,1.0,0.58,0.38,0.5,0.0,0.6900000000000001,0.49000000000000005,0.5,0.0,TwoStageWithin,0.6457,0.2225
11,50-attributes,exp_107,1.0,0.27920000001788137,1.0,0.78,0.4,0.5,0.0,0.3,0.21000000000000002,0.5,0.0,TwoStageWithin,0.7242,0.4861
12,50-attributes,exp_73,1.0,0.44459999999403954,1.0,0.8,0.2,0.5,1.0,0.6799999999999999,0.4,0.5,0.0,TwoStageWithin,0.6709,0.7324
13,50-attributes,exp_35,1.0,0.40420000001788137,1.0,0.79,0.7,0.5,0.0,0.32,0.2,0.5,0.0,TwoStageWithin,0.6544,0.2365
14,50-attributes,catch_9,1.0,0.2692000000178814,1.0,0.48,0.72,0.5,1.0,0.4,0.18,0.5,0.0,TwoStageWithin,0.4499,0.0516
15,50-attributes,exp_67,0.0,0.44040000000596047,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.7181,0.4169
16,50-attributes,exp_89,1.0,0.5314000000059604,1.0,0.5,0.38,0.5,1.0,0.4,0.3,0.5,0.0,TwoStageWithin,0.7122,0.3848
17,50-attributes,catch_3,1.0,0.31790000000596047,1.0,0.19,0.38,0.5,1.0,0.6799999999999999,0.58,0.5,0.0,TwoStageWithin,0.4115,0.0358
18,50-attributes,exp_69,1.0,0.40580000001192085,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,0.0,TwoStageWithin,0.7181,0.4169
19,50-attributes,exp_99,1.0,0.37059999999403953,1.0,0.58,0.38,0.5,0.0,0.6900000000000001,0.49000000000000005,0.5,0.0,TwoStageWithin,0.6457,0.2225
20,50-attributes,exp_19,1.0,0.2635,1.0,0.28,0.17,0.5,0.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,0.5622,0.1249
21,50-attributes,exp_25,1.0,0.28379999998211863,1.0,0.3,0.17,0.5,1.0,0.3,0.2,0.5,0.0,TwoStageWithin,0.7238,0.4748
22,50-attributes,exp_53,0.0,0.5222999999821186,1.0,0.49,0.32,0.5,0.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.7097,0.6249
23,50-attributes,exp_15,1.0,0.265,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,0.0,TwoStageWithin,0.6206,0.1869
24,50-attributes,exp_117,1.0,0.46419999998807915,1.0,0.49,0.22,0.5,0.0,0.79,0.42000000000000004,0.5,0.0,TwoStageWithin,0.6135,0.1781
25,50-attributes,exp_43,1.0,0.5152999999821186,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.1787,0.0003
26,50-attributes,exp_57,1.0,0.45609999999403955,1.0,0.41,0.21,0.5,1.0,0.62,0.18,0.5,0.0,TwoStageWithin,0.557,0.1203
27,50-attributes,catch_5,1.0,0.2865999999940395,1.0,0.4,0.49,0.5,1.0,0.43,0.32,0.5,0.0,TwoStageWithin,0.6224,0.1892
28,50-attributes,exp_9,1.0,0.5147000000178814,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,0.0,TwoStageWithin,0.6206,0.1869
29,50-attributes,exp_45,1.0,0.39419999998807914,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.1787,0.0003
30,50-attributes,exp_37,1.0,0.4515,1.0,0.79,0.7,0.5,0.0,0.32,0.2,0.5,0.0,TwoStageWithin,0.6544,0.2365
31,50-attributes,exp_27,0.0,0.37140000000596046,1.0,0.3,0.17,0.5,0.0,0.3,0.2,0.5,1.0,TwoStageWithin,0.7238,0.4748
32,50-attributes,exp_29,0.0,0.2704000000059605,1.0,0.3,0.17,0.5,0.0,0.3,0.2,0.5,1.0,TwoStageWithin,0.7238,0.4748
33,50-attributes,exp_39,1.0,0.3018000000119209,1.0,0.79,0.7,0.5,1.0,0.32,0.2,0.5,0.0,TwoStageWithin,0.6544,0.2365
34,50-attributes,exp_79,0.0,0.43359999999403953,1.0,0.8,0.2,0.5,1.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.6709,0.7324
35,50-attributes,exp_51,1.0,0.2917000000178814,1.0,0.49,0.32,0.5,0.0,0.82,0.6900000000000001,0.5,0.0,TwoStageWithin,0.7097,0.6249
36,50-attributes,catch_19,1.0,0.294,1.0,0.48,0.59,0.5,1.0,0.48,0.31,0.5,0.0,TwoStageWithin,0.4798,0.0669
37,50-attributes,catch_17,1.0,0.30090000000596046,1.0,0.4,0.68,0.5,1.0,0.3,0.22000000000000003,0.5,0.0,TwoStageWithin,0.6495,0.2285
38,50-attributes,exp_21,1.0,0.33730000001192095,1.0,0.28,0.17,0.5,0.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,0.5622,0.1249
39,50-attributes,exp_95,1.0,0.6468999999761581,1.0,0.5,0.38,0.5,1.0,0.4,0.3,0.5,0.0,TwoStageWithin,0.7122,0.3848
40,50-attributes,exp_71,1.0,0.288,1.0,0.72,0.51,0.5,1.0,0.52,0.42000000000000004,0.5,0.0,TwoStageWithin,0.7181,0.4169
41,50-attributes,exp_77,0.0,0.8472999999821186,1.0,0.8,0.2,0.5,0.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.6709,0.7324
42,50-attributes,exp_97,1.0,0.41,1.0,0.58,0.38,0.5,1.0,0.6900000000000001,0.49000000000000005,0.5,0.0,TwoStageWithin,0.6457,0.2225
43,50-attributes,exp_103,1.0,0.2935,1.0,0.58,0.38,0.5,1.0,0.6900000000000001,0.49000000000000005,0.5,0.0,TwoStageWithin,0.6457,0.2225
44,50-attributes,exp_75,0.0,0.3409000000059605,1.0,0.8,0.2,0.5,0.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.6709,0.7324
45,50-attributes,exp_31,1.0,0.6119000000059605,1.0,0.3,0.17,0.5,1.0,0.3,0.2,0.5,0.0,TwoStageWithin,0.7238,0.4748
