,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,35-alternatives,exp_40,1.0,0.4126999999880791,0.0,0.81,0.48,0.4,1.0,0.79,0.16999999999999996,0.6,0.0,TwoStageWithin,0.7707,0.8791
1,35-alternatives,exp_30,0.0,2.8948000000119207,0.0,0.3,0.17,0.6,1.0,0.3,0.2,0.4,1.0,TwoStageWithin,0.9368,0.6906
2,35-alternatives,exp_82,1.0,0.4457999999523163,0.0,0.61,0.29,0.4,0.0,0.8099999999999999,0.22000000000000003,0.6,0.0,TwoStageWithin,0.646,0.9415
3,35-alternatives,exp_102,0.0,0.6875,0.0,0.58,0.38,0.6,1.0,0.6900000000000001,0.49000000000000005,0.4,1.0,TwoStageWithin,0.8487,0.8156
4,35-alternatives,exp_108,0.0,0.4186999999880791,0.0,0.78,0.4,0.6,0.0,0.3,0.21000000000000002,0.4,1.0,TwoStageWithin,0.5679,0.9658
5,35-alternatives,exp_52,0.0,0.7134000000357628,0.0,0.49,0.32,0.6,0.0,0.82,0.6900000000000001,0.4,1.0,TwoStageWithin,0.8024,0.8564
6,35-alternatives,exp_20,1.0,0.4612000000476837,0.0,0.28,0.17,0.6,0.0,0.8300000000000001,0.43,0.4,0.0,TwoStageWithin,0.9064,0.7448
7,35-alternatives,exp_22,1.0,0.7279000000357628,0.0,0.28,0.17,0.6,1.0,0.8300000000000001,0.43,0.4,0.0,TwoStageWithin,0.9508,0.6578
8,35-alternatives,exp_74,0.0,0.46630000001192085,0.0,0.8,0.2,0.4,0.0,0.6799999999999999,0.4,0.6,1.0,TwoStageWithin,0.3335,0.9977
9,35-alternatives,exp_68,0.0,0.5071999999880791,0.0,0.72,0.51,0.6,0.0,0.52,0.42000000000000004,0.4,1.0,TwoStageWithin,0.7733,0.8774
10,35-alternatives,exp_50,0.0,0.508,0.0,0.49,0.32,0.4,0.0,0.82,0.6900000000000001,0.6,1.0,TwoStageWithin,0.7655,0.8825
11,35-alternatives,exp_58,0.0,1.7642999999523166,0.0,0.41,0.21,0.4,0.0,0.62,0.18,0.6,1.0,TwoStageWithin,0.8091,0.8512
12,35-alternatives,exp_42,0.0,0.30089999997615813,0.0,0.81,0.48,0.4,0.0,0.79,0.16999999999999996,0.6,1.0,TwoStageWithin,0.7032,0.9172
13,35-alternatives,exp_114,0.0,0.4409000000357628,0.0,0.49,0.22,0.4,0.0,0.79,0.42000000000000004,0.6,1.0,TwoStageWithin,0.6451,0.9418
14,35-alternatives,exp_60,1.0,0.3689000000357628,0.0,0.41,0.21,0.6,0.0,0.62,0.18,0.4,0.0,TwoStageWithin,0.8335,0.8302
15,35-alternatives,catch_2,1.0,0.577,0.0,0.38,0.6,0.5,1.0,0.4,0.22000000000000003,0.5,0.0,TwoStageWithin,0.6705,0.0677
16,35-alternatives,exp_10,0.0,0.6175,0.0,0.7,0.29,0.4,0.0,0.5,0.18,0.6,1.0,TwoStageWithin,0.5322,0.9742
17,35-alternatives,exp_8,0.0,0.36239999997615807,0.0,0.7,0.29,0.4,1.0,0.5,0.18,0.6,1.0,TwoStageWithin,0.5847,0.9613
18,35-alternatives,exp_26,0.0,0.4876999999880791,0.0,0.3,0.17,0.4,0.0,0.3,0.2,0.6,1.0,TwoStageWithin,0.8706,0.7921
19,35-alternatives,exp_78,0.0,0.5161999999880791,0.0,0.8,0.2,0.6,1.0,0.6799999999999999,0.4,0.4,1.0,TwoStageWithin,0.3739,0.9955
20,35-alternatives,exp_96,0.0,0.8166999999880791,0.0,0.58,0.38,0.4,1.0,0.6900000000000001,0.49000000000000005,0.6,1.0,TwoStageWithin,0.808,0.8521
21,35-alternatives,exp_64,0.0,0.8530999999642372,0.0,0.72,0.51,0.4,1.0,0.52,0.42000000000000004,0.6,1.0,TwoStageWithin,0.788,0.8672
22,35-alternatives,exp_80,0.0,0.6733000000119209,0.0,0.61,0.29,0.4,1.0,0.8099999999999999,0.22000000000000003,0.6,1.0,TwoStageWithin,0.7107,0.9136
23,35-alternatives,exp_116,1.0,0.5670999999642372,0.0,0.49,0.22,0.6,0.0,0.79,0.42000000000000004,0.4,0.0,TwoStageWithin,0.6741,0.9304
24,35-alternatives,exp_84,0.0,0.46680000001192085,0.0,0.61,0.29,0.6,0.0,0.8099999999999999,0.22000000000000003,0.4,1.0,TwoStageWithin,0.6812,0.9273
25,35-alternatives,catch_6,1.0,0.6192000000476837,0.0,0.23,0.59,0.5,1.0,0.27,0.19,0.5,0.0,TwoStageWithin,0.5292,0.0252
