,subject_id,condition,choice,rt,presentation01,p0,p1,g1,last_stage_favours,m1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,0-attributes,exp_101,1.0,1.0555999999046326,1.0,0.58,0.38,0.5,0.0,0.6900000000000001,0.49000000000000005,0.5,0.0,TwoStageWithin,0.7669,0.6382
1,0-attributes,exp_115,1.0,0.7715,1.0,0.49,0.22,0.5,0.0,0.79,0.42000000000000004,0.5,0.0,TwoStageWithin,0.7515,0.6838
2,0-attributes,catch_7,1.0,0.4928000000715256,1.0,0.28,0.48,0.5,1.0,0.52,0.21000000000000002,0.5,0.0,TwoStageWithin,0.6512,0.16
3,0-attributes,exp_91,0.0,0.5502000000476838,1.0,0.5,0.38,0.5,0.0,0.4,0.3,0.5,1.0,TwoStageWithin,0.7842,0.5442
4,0-attributes,exp_67,0.0,0.6643000000715256,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.7619,0.6548
5,0-attributes,exp_19,1.0,0.5109000000953674,1.0,0.28,0.17,0.5,0.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,0.7852,0.5313
6,0-attributes,exp_57,1.0,0.8911999999284744,1.0,0.41,0.21,0.5,1.0,0.62,0.18,0.5,0.0,TwoStageWithin,0.7858,0.4779
7,0-attributes,catch_9,1.0,0.5086000000238419,1.0,0.48,0.72,0.5,1.0,0.4,0.18,0.5,0.0,TwoStageWithin,0.6207,0.1316
8,0-attributes,exp_37,0.0,0.8025,1.0,0.79,0.7,0.5,0.0,0.32,0.2,0.5,1.0,TwoStageWithin,0.7765,0.3992
9,0-attributes,exp_1,0.0,0.6123000000715255,1.0,0.79,0.49,0.5,1.0,0.8300000000000001,0.53,0.5,1.0,TwoStageWithin,0.7505,0.6863
10,0-attributes,exp_25,1.0,0.662,1.0,0.3,0.17,0.5,1.0,0.3,0.2,0.5,0.0,TwoStageWithin,0.7826,0.5598
11,0-attributes,exp_89,0.0,0.5887999999523162,1.0,0.5,0.38,0.5,1.0,0.4,0.3,0.5,1.0,TwoStageWithin,0.7842,0.5442
12,0-attributes,exp_9,0.0,0.4235,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,1.0,TwoStageWithin,0.7738,0.6114
13,0-attributes,exp_53,0.0,0.4259000000953674,1.0,0.49,0.32,0.5,0.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.7463,0.6966
14,0-attributes,exp_23,1.0,0.3877999999523163,1.0,0.28,0.17,0.5,1.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,0.7852,0.5313
15,0-attributes,exp_113,0.0,0.934100000023842,1.0,0.49,0.22,0.5,1.0,0.79,0.42000000000000004,0.5,1.0,TwoStageWithin,0.7515,0.6838
16,0-attributes,catch_5,1.0,0.511399999976158,1.0,0.4,0.49,0.5,1.0,0.43,0.32,0.5,0.0,TwoStageWithin,0.7561,0.3263
17,0-attributes,exp_69,0.0,0.7575,1.0,0.72,0.51,0.5,0.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.7619,0.6548
18,0-attributes,exp_59,0.0,0.6406999999284744,1.0,0.41,0.21,0.5,0.0,0.62,0.18,0.5,1.0,TwoStageWithin,0.7858,0.4779
19,0-attributes,catch_1,1.0,0.4631000000238419,1.0,0.29,0.41,0.5,1.0,0.5900000000000001,0.42000000000000004,0.5,0.0,TwoStageWithin,0.7328,0.2731
20,0-attributes,exp_43,0.0,0.942100000023842,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,1.0,TwoStageWithin,0.7249,0.2583
21,0-attributes,exp_45,1.0,1.0278000000715255,1.0,0.81,0.48,0.5,0.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.7249,0.2583
22,0-attributes,exp_117,1.0,0.8,1.0,0.49,0.22,0.5,0.0,0.79,0.42000000000000004,0.5,0.0,TwoStageWithin,0.7515,0.6838
23,0-attributes,catch_3,1.0,0.36029999995231626,1.0,0.19,0.38,0.5,1.0,0.6799999999999999,0.58,0.5,0.0,TwoStageWithin,0.7001,0.2188
24,0-attributes,exp_107,0.0,0.5355999999046326,1.0,0.78,0.4,0.5,0.0,0.3,0.21000000000000002,0.5,1.0,TwoStageWithin,0.7436,0.7027
25,0-attributes,exp_99,0.0,0.5457999999523163,1.0,0.58,0.38,0.5,0.0,0.6900000000000001,0.49000000000000005,0.5,1.0,TwoStageWithin,0.7669,0.6382
26,0-attributes,exp_29,0.0,0.6665,1.0,0.3,0.17,0.5,0.0,0.3,0.2,0.5,1.0,TwoStageWithin,0.7826,0.5598
27,0-attributes,exp_73,0.0,0.436,1.0,0.8,0.2,0.5,1.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.5597,0.9126
28,0-attributes,exp_27,1.0,0.43960000002384186,1.0,0.3,0.17,0.5,0.0,0.3,0.2,0.5,0.0,TwoStageWithin,0.7826,0.5598
29,0-attributes,exp_15,0.0,0.5625,1.0,0.7,0.29,0.5,1.0,0.5,0.18,0.5,1.0,TwoStageWithin,0.7738,0.6114
30,0-attributes,exp_3,0.0,0.33580000007152555,1.0,0.79,0.49,0.5,0.0,0.8300000000000001,0.53,0.5,1.0,TwoStageWithin,0.7505,0.6863
31,0-attributes,exp_35,1.0,0.49429999995231627,1.0,0.79,0.7,0.5,0.0,0.32,0.2,0.5,0.0,TwoStageWithin,0.7765,0.3992
32,0-attributes,exp_47,1.0,0.5496000000238419,1.0,0.81,0.48,0.5,1.0,0.79,0.16999999999999996,0.5,0.0,TwoStageWithin,0.7249,0.2583
33,0-attributes,exp_51,0.0,0.5513999999761582,1.0,0.49,0.32,0.5,0.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.7463,0.6966
34,0-attributes,exp_7,0.0,0.8543000000715256,1.0,0.79,0.49,0.5,1.0,0.8300000000000001,0.53,0.5,1.0,TwoStageWithin,0.7505,0.6863
35,0-attributes,exp_95,1.0,0.5453000000715256,1.0,0.5,0.38,0.5,1.0,0.4,0.3,0.5,0.0,TwoStageWithin,0.7842,0.5442
36,0-attributes,exp_77,0.0,0.7548999999761581,1.0,0.8,0.2,0.5,0.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.5597,0.9126
37,0-attributes,exp_119,1.0,0.5678999999761581,1.0,0.49,0.22,0.5,1.0,0.79,0.42000000000000004,0.5,0.0,TwoStageWithin,0.7515,0.6838
38,0-attributes,exp_39,1.0,0.5167000000476837,1.0,0.79,0.7,0.5,1.0,0.32,0.2,0.5,0.0,TwoStageWithin,0.7765,0.3992
39,0-attributes,exp_65,0.0,0.4027000000476837,1.0,0.72,0.51,0.5,1.0,0.52,0.42000000000000004,0.5,1.0,TwoStageWithin,0.7619,0.6548
40,0-attributes,exp_21,1.0,0.5315,1.0,0.28,0.17,0.5,0.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,0.7852,0.5313
41,0-attributes,catch_19,1.0,0.4219000000953674,1.0,0.48,0.59,0.5,1.0,0.48,0.31,0.5,0.0,TwoStageWithin,0.72,0.2497
42,0-attributes,exp_83,1.0,0.5883999999761581,1.0,0.61,0.29,0.5,0.0,0.8099999999999999,0.22000000000000003,0.5,0.0,TwoStageWithin,0.786,0.4812
43,0-attributes,exp_55,0.0,0.1785,1.0,0.49,0.32,0.5,1.0,0.82,0.6900000000000001,0.5,1.0,TwoStageWithin,0.7463,0.6966
44,0-attributes,exp_71,1.0,0.6277999999523163,1.0,0.72,0.51,0.5,1.0,0.52,0.42000000000000004,0.5,0.0,TwoStageWithin,0.7619,0.6548
45,0-attributes,exp_13,0.0,1.6218999999761579,1.0,0.7,0.29,0.5,0.0,0.5,0.18,0.5,1.0,TwoStageWithin,0.7738,0.6114
46,0-attributes,exp_49,1.0,0.7812000000476838,1.0,0.49,0.32,0.5,1.0,0.82,0.6900000000000001,0.5,0.0,TwoStageWithin,0.7463,0.6966
47,0-attributes,exp_33,0.0,0.5237000000476837,1.0,0.79,0.7,0.5,1.0,0.32,0.2,0.5,1.0,TwoStageWithin,0.7765,0.3992
48,0-attributes,exp_87,1.0,0.5520999999046325,1.0,0.61,0.29,0.5,1.0,0.8099999999999999,0.22000000000000003,0.5,0.0,TwoStageWithin,0.786,0.4812
49,0-attributes,exp_11,1.0,0.7725,1.0,0.7,0.29,0.5,0.0,0.5,0.18,0.5,0.0,TwoStageWithin,0.7738,0.6114
50,0-attributes,catch_13,1.0,0.3713000000715256,1.0,0.21,0.52,0.5,1.0,0.27999999999999997,0.18,0.5,0.0,TwoStageWithin,0.6973,0.2149
51,0-attributes,exp_75,1.0,0.5825,1.0,0.8,0.2,0.5,0.0,0.6799999999999999,0.4,0.5,0.0,TwoStageWithin,0.5597,0.9126
52,0-attributes,exp_17,1.0,0.6031000000238419,1.0,0.28,0.17,0.5,1.0,0.8300000000000001,0.43,0.5,0.0,TwoStageWithin,0.7852,0.5313
53,0-attributes,exp_41,0.0,0.4938999999761581,1.0,0.81,0.48,0.5,1.0,0.79,0.16999999999999996,0.5,1.0,TwoStageWithin,0.7249,0.2583
54,0-attributes,exp_109,0.0,0.6763999999761582,1.0,0.78,0.4,0.5,0.0,0.3,0.21000000000000002,0.5,1.0,TwoStageWithin,0.7436,0.7027
55,0-attributes,catch_11,1.0,1.6519000000953674,1.0,0.18,0.58,0.5,1.0,0.5,0.16999999999999996,0.5,0.0,TwoStageWithin,0.5427,0.0773
56,0-attributes,exp_5,1.0,0.36429999995231627,1.0,0.79,0.49,0.5,0.0,0.8300000000000001,0.53,0.5,0.0,TwoStageWithin,0.7505,0.6863
57,0-attributes,catch_15,1.0,0.5281999999284744,1.0,0.22,0.49,0.5,1.0,0.49000000000000005,0.3,0.5,0.0,TwoStageWithin,0.653,0.1618
58,0-attributes,catch_17,1.0,0.6046000000238418,1.0,0.4,0.68,0.5,1.0,0.3,0.22000000000000003,0.5,0.0,TwoStageWithin,0.6957,0.2127
59,0-attributes,exp_31,0.0,0.3799000000953674,1.0,0.3,0.17,0.5,1.0,0.3,0.2,0.5,1.0,TwoStageWithin,0.7826,0.5598
60,0-attributes,exp_103,0.0,0.5866999999284744,1.0,0.58,0.38,0.5,1.0,0.6900000000000001,0.49000000000000005,0.5,1.0,TwoStageWithin,0.7669,0.6382
61,0-attributes,exp_63,0.0,0.6880999999046326,1.0,0.41,0.21,0.5,1.0,0.62,0.18,0.5,1.0,TwoStageWithin,0.7858,0.4779
62,0-attributes,exp_61,0.0,0.8173999999761581,1.0,0.41,0.21,0.5,0.0,0.62,0.18,0.5,1.0,TwoStageWithin,0.7858,0.4779
63,0-attributes,exp_105,0.0,0.5247000000476837,1.0,0.78,0.4,0.5,1.0,0.3,0.21000000000000002,0.5,1.0,TwoStageWithin,0.7436,0.7027
64,0-attributes,exp_97,0.0,0.8157000000476837,1.0,0.58,0.38,0.5,1.0,0.6900000000000001,0.49000000000000005,0.5,1.0,TwoStageWithin,0.7669,0.6382
65,0-attributes,exp_81,1.0,0.5796000000238418,1.0,0.61,0.29,0.5,1.0,0.8099999999999999,0.22000000000000003,0.5,0.0,TwoStageWithin,0.786,0.4812
66,0-attributes,exp_79,0.0,0.4471999999284744,1.0,0.8,0.2,0.5,1.0,0.6799999999999999,0.4,0.5,1.0,TwoStageWithin,0.5597,0.9126
67,0-attributes,exp_85,1.0,0.40860000002384184,1.0,0.61,0.29,0.5,0.0,0.8099999999999999,0.22000000000000003,0.5,0.0,TwoStageWithin,0.786,0.4812
68,0-attributes,exp_93,1.0,0.5665,1.0,0.5,0.38,0.5,0.0,0.4,0.3,0.5,0.0,TwoStageWithin,0.7842,0.5442
69,0-attributes,exp_111,0.0,0.32140000009536746,1.0,0.78,0.4,0.5,1.0,0.3,0.21000000000000002,0.5,1.0,TwoStageWithin,0.7436,0.7027
