,subject_id,condition,choice,rt,m1,p1,m0,last_stage_favours,presentation01,g1,g0,p0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,55-attributes,exp_99,0.0,1.4285299999755807,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,1.0,TwoStageWithin,0.8817,0.6243
1,55-attributes,exp_67,0.0,0.8682149999658577,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,1.0,TwoStageWithin,0.858,0.6901
2,55-attributes,exp_59,1.0,1.306914999964647,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.8291,0.2524
3,55-attributes,exp_47,1.0,0.6544850000063889,0.79,0.48,0.16999999999999996,1.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.3834,0.0088
4,55-attributes,exp_101,1.0,0.3790999999619089,0.6900000000000001,0.38,0.49000000000000005,0.0,1.0,0.5,0.5,0.58,0.0,TwoStageWithin,0.8817,0.6243
5,55-attributes,catch_7,1.0,0.3768399999826215,0.52,0.48,0.21000000000000002,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.4559,0.0202
6,55-attributes,exp_23,1.0,0.4215250000124797,0.8300000000000001,0.17,0.43,1.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.8908,0.4091
7,55-attributes,exp_15,1.0,0.7304349999758415,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,0.8935,0.4253
8,55-attributes,exp_9,0.0,0.6140599999926053,0.5,0.29,0.18,1.0,1.0,0.5,0.5,0.7,1.0,TwoStageWithin,0.8935,0.4253
9,55-attributes,catch_5,1.0,0.5977349999593571,0.43,0.49,0.32,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.7471,0.1565
10,55-attributes,exp_25,1.0,1.265225000039209,0.3,0.17,0.2,1.0,1.0,0.5,0.5,0.3,0.0,TwoStageWithin,0.8962,0.5486
11,55-attributes,exp_19,1.0,0.27877500001341105,0.8300000000000001,0.17,0.43,0.0,1.0,0.5,0.5,0.28,0.0,TwoStageWithin,0.8908,0.4091
12,55-attributes,exp_45,1.0,0.711864999961108,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.3834,0.0088
13,55-attributes,exp_69,1.0,0.6788400000077672,0.52,0.51,0.42000000000000004,0.0,1.0,0.5,0.5,0.72,0.0,TwoStageWithin,0.858,0.6901
14,55-attributes,catch_1,1.0,0.2412250000052154,0.5900000000000001,0.41,0.42000000000000004,1.0,1.0,0.5,0.5,0.29,0.0,TwoStageWithin,0.6356,0.0812
15,55-attributes,exp_73,0.0,0.46675999998115,0.6799999999999999,0.2,0.4,1.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.4565,0.9797
16,55-attributes,exp_117,0.0,0.6686500000068918,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.8642,0.6754
17,55-attributes,exp_35,1.0,0.761289999994915,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.7983,0.2097
18,55-attributes,exp_53,0.0,0.5665900000021793,0.82,0.32,0.6900000000000001,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.763,0.827
19,55-attributes,exp_115,0.0,0.3872700000065379,0.79,0.22,0.42000000000000004,0.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.8642,0.6754
20,55-attributes,exp_43,1.0,0.2829599999822676,0.79,0.48,0.16999999999999996,0.0,1.0,0.5,0.5,0.81,0.0,TwoStageWithin,0.3834,0.0088
21,55-attributes,catch_9,1.0,0.2720199999748729,0.4,0.72,0.18,1.0,1.0,0.5,0.5,0.48,0.0,TwoStageWithin,0.4322,0.0158
22,55-attributes,exp_27,0.0,0.3220949999522418,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,1.0,TwoStageWithin,0.8962,0.5486
23,55-attributes,exp_107,0.0,0.6458599999896251,0.3,0.4,0.21000000000000002,0.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.8424,0.7214
24,55-attributes,exp_3,0.0,0.5023400000063704,0.8300000000000001,0.49,0.53,0.0,1.0,0.5,0.5,0.79,1.0,TwoStageWithin,0.8895,0.5917
25,55-attributes,exp_91,0.0,0.5878700000466779,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.899,0.495
26,55-attributes,exp_29,1.0,1.0018399999826217,0.3,0.17,0.2,0.0,1.0,0.5,0.5,0.3,0.0,TwoStageWithin,0.8962,0.5486
27,55-attributes,catch_3,1.0,2.134640000003856,0.6799999999999999,0.38,0.58,1.0,1.0,0.5,0.5,0.19,0.0,TwoStageWithin,0.5557,0.0473
28,55-attributes,exp_113,1.0,0.7939900000346825,0.79,0.22,0.42000000000000004,1.0,1.0,0.5,0.5,0.49,0.0,TwoStageWithin,0.8642,0.6754
29,55-attributes,exp_89,0.0,0.5807700000004843,0.4,0.38,0.3,1.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.899,0.495
30,55-attributes,exp_37,1.0,0.759554999996908,0.32,0.7,0.2,0.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.7983,0.2097
31,55-attributes,exp_1,1.0,0.7166699999943376,0.8300000000000001,0.49,0.53,1.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.8895,0.5917
32,55-attributes,exp_79,0.0,0.4906499999924563,0.6799999999999999,0.2,0.4,1.0,1.0,0.5,0.5,0.8,1.0,TwoStageWithin,0.4565,0.9797
33,55-attributes,exp_119,0.0,0.7126849999767728,0.79,0.22,0.42000000000000004,1.0,1.0,0.5,0.5,0.49,1.0,TwoStageWithin,0.8642,0.6754
34,55-attributes,exp_11,1.0,0.47853500000201166,0.5,0.29,0.18,0.0,1.0,0.5,0.5,0.7,0.0,TwoStageWithin,0.8935,0.4253
35,55-attributes,exp_111,0.0,0.4689399999915622,0.3,0.4,0.21000000000000002,1.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.8424,0.7214
36,55-attributes,exp_61,1.0,0.6135149999754503,0.62,0.21,0.18,0.0,1.0,0.5,0.5,0.41,0.0,TwoStageWithin,0.8291,0.2524
37,55-attributes,exp_93,0.0,0.6159399999887682,0.4,0.38,0.3,0.0,1.0,0.5,0.5,0.5,1.0,TwoStageWithin,0.899,0.495
38,55-attributes,catch_17,1.0,0.3108650000067428,0.3,0.68,0.22000000000000003,1.0,1.0,0.5,0.5,0.4,0.0,TwoStageWithin,0.6375,0.0822
39,55-attributes,exp_105,0.0,0.3771050000214018,0.3,0.4,0.21000000000000002,1.0,1.0,0.5,0.5,0.78,1.0,TwoStageWithin,0.8424,0.7214
40,55-attributes,exp_103,1.0,0.3890200000023469,0.6900000000000001,0.38,0.49000000000000005,1.0,1.0,0.5,0.5,0.58,0.0,TwoStageWithin,0.8817,0.6243
41,55-attributes,exp_7,1.0,0.6124249999993481,0.8300000000000001,0.49,0.53,1.0,1.0,0.5,0.5,0.79,0.0,TwoStageWithin,0.8895,0.5917
