,subject_id,condition,choice,rt,p1,m0,p0,presentation01,m1,g1,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,19,exp_78,0.0,0.573,0.2,0.4,0.8,0.0,0.6799999999999999,0.6,0.4,1.0,1.0,TwoStageWithin,0.3201,0.9998
1,19,exp_8,0.0,0.621,0.29,0.18,0.7,0.0,0.5,0.4,0.6,1.0,1.0,TwoStageWithin,0.6691,0.9824
2,19,exp_9,0.0,0.986,0.29,0.18,0.7,1.0,0.5,0.5,0.5,1.0,1.0,TwoStageWithin,0.6006,0.9896
3,19,catch_1,1.0,0.44,0.41,0.42000000000000004,0.29,1.0,0.5900000000000001,0.5,0.5,1.0,0.0,TwoStageWithin,0.938,0.0777
4,19,exp_25,0.0,0.547,0.17,0.2,0.3,1.0,0.3,0.5,0.5,1.0,1.0,TwoStageWithin,1.1043,0.8159
5,19,exp_114,0.0,0.664,0.22,0.42000000000000004,0.49,0.0,0.79,0.4,0.6,0.0,1.0,TwoStageWithin,0.6212,0.9877
6,19,catch_0,1.0,0.862,0.72,0.2,0.19,0.0,0.3,0.5,0.5,1.0,0.0,TwoStageWithin,0.3183,0.0002
7,19,exp_115,0.0,0.577,0.22,0.42000000000000004,0.49,1.0,0.79,0.5,0.5,0.0,1.0,TwoStageWithin,0.6934,0.9792
8,19,exp_88,0.0,0.428,0.38,0.3,0.5,0.0,0.4,0.4,0.6,1.0,1.0,TwoStageWithin,1.2007,0.6934
9,19,exp_90,0.0,0.555,0.38,0.3,0.5,0.0,0.4,0.4,0.6,0.0,1.0,TwoStageWithin,1.0342,0.8686
10,19,exp_68,0.0,0.629,0.51,0.42000000000000004,0.72,0.0,0.52,0.6,0.4,0.0,1.0,TwoStageWithin,0.7422,0.9715
11,19,exp_113,0.0,0.382,0.22,0.42000000000000004,0.49,1.0,0.79,0.5,0.5,1.0,1.0,TwoStageWithin,0.6934,0.9792
12,19,exp_10,0.0,0.792,0.29,0.18,0.7,0.0,0.5,0.4,0.6,0.0,1.0,TwoStageWithin,0.543,0.9939
13,19,exp_59,0.0,1.06,0.21,0.18,0.41,1.0,0.62,0.5,0.5,0.0,1.0,TwoStageWithin,1.0617,0.8501
14,19,catch_6,1.0,0.514,0.59,0.19,0.23,0.0,0.27,0.5,0.5,1.0,0.0,TwoStageWithin,0.4566,0.0022
15,19,exp_40,1.0,0.415,0.48,0.16999999999999996,0.81,0.0,0.79,0.4,0.6,1.0,0.0,TwoStageWithin,1.1471,0.7719
16,19,exp_116,0.0,0.318,0.22,0.42000000000000004,0.49,0.0,0.79,0.6,0.4,0.0,1.0,TwoStageWithin,0.6212,0.9877
17,19,catch_9,1.0,0.444,0.72,0.18,0.48,1.0,0.4,0.5,0.5,1.0,0.0,TwoStageWithin,0.5414,0.006
18,19,exp_47,0.0,1.745,0.48,0.16999999999999996,0.81,1.0,0.79,0.5,0.5,1.0,1.0,TwoStageWithin,1.0576,0.8531
19,19,catch_7,1.0,0.543,0.48,0.21000000000000002,0.28,1.0,0.52,0.5,0.5,1.0,0.0,TwoStageWithin,0.6367,0.0138
20,19,exp_94,0.0,0.532,0.38,0.3,0.5,0.0,0.4,0.6,0.4,1.0,1.0,TwoStageWithin,1.2007,0.6934
21,19,exp_102,0.0,0.41,0.38,0.49000000000000005,0.58,0.0,0.6900000000000001,0.6,0.4,1.0,1.0,TwoStageWithin,0.9628,0.9068
22,19,exp_67,1.0,0.409,0.51,0.42000000000000004,0.72,1.0,0.52,0.5,0.5,0.0,0.0,TwoStageWithin,0.8334,0.9518
23,19,exp_45,1.0,1.658,0.48,0.16999999999999996,0.81,1.0,0.79,0.5,0.5,0.0,0.0,TwoStageWithin,1.0576,0.8531
24,19,exp_35,0.0,0.571,0.7,0.2,0.79,1.0,0.32,0.5,0.5,0.0,1.0,TwoStageWithin,1.2517,0.5285
25,19,exp_46,1.0,0.43,0.48,0.16999999999999996,0.81,0.0,0.79,0.6,0.4,1.0,0.0,TwoStageWithin,1.1471,0.7719
