,subject_id,condition,choice,rt,p1,m0,p0,presentation01,m1,g1,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,15,exp_19,0.0,0.4097799999872223,0.17,0.43,0.28,1.0,0.8300000000000001,0.5,0.5,0.0,1.0,TwoStageWithin,0.6531,0.5685
1,15,exp_108,0.0,0.25059999991208315,0.4,0.21000000000000002,0.78,0.0,0.3,0.6,0.4,0.0,1.0,TwoStageWithin,0.5272,0.8557
2,15,exp_107,0.0,0.3144750000210479,0.4,0.21000000000000002,0.78,1.0,0.3,0.5,0.5,0.0,1.0,TwoStageWithin,0.5285,0.8542
3,15,exp_60,1.0,0.4382299999706447,0.21,0.18,0.41,0.0,0.62,0.6,0.4,0.0,0.0,TwoStageWithin,0.657,0.4874
4,15,catch_5,1.0,0.33591500006150454,0.49,0.32,0.4,1.0,0.43,0.5,0.5,1.0,0.0,TwoStageWithin,0.5635,0.1896
5,15,exp_73,1.0,2.196504999999888,0.2,0.4,0.8,1.0,0.6799999999999999,0.5,0.5,1.0,0.0,TwoStageWithin,0.2727,0.9915
6,15,exp_45,0.0,0.4239700000034645,0.48,0.16999999999999996,0.81,1.0,0.79,0.5,0.5,0.0,1.0,TwoStageWithin,0.4952,0.1126
7,15,exp_101,0.0,0.26960500003769994,0.38,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.5,0.0,1.0,TwoStageWithin,0.5926,0.7631
8,15,exp_80,0.0,0.4325800000224263,0.29,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.6,1.0,1.0,TwoStageWithin,0.6564,0.4715
9,15,exp_26,0.0,0.4304550000233576,0.17,0.2,0.3,0.0,0.3,0.4,0.6,0.0,1.0,TwoStageWithin,0.624,0.6928
10,15,catch_2,1.0,0.4499499999219552,0.6,0.22000000000000003,0.38,0.0,0.4,0.5,0.5,1.0,0.0,TwoStageWithin,0.3771,0.0379
11,15,exp_74,0.0,0.2660850000102073,0.2,0.4,0.8,0.0,0.6799999999999999,0.4,0.6,0.0,1.0,TwoStageWithin,0.2489,0.9948
12,15,exp_115,0.0,0.4080949999624863,0.22,0.42000000000000004,0.49,1.0,0.79,0.5,0.5,0.0,1.0,TwoStageWithin,0.5488,0.83
13,15,catch_7,1.0,0.5178249999880791,0.48,0.21000000000000002,0.28,1.0,0.52,0.5,0.5,1.0,0.0,TwoStageWithin,0.3686,0.0344
14,15,catch_6,1.0,0.32109500002115965,0.59,0.19,0.23,0.0,0.27,0.5,0.5,1.0,0.0,TwoStageWithin,0.3877,0.0425
15,15,exp_23,1.0,0.37163000006694347,0.17,0.43,0.28,1.0,0.8300000000000001,0.5,0.5,1.0,0.0,TwoStageWithin,0.6531,0.5685
16,15,exp_99,0.0,0.3974900000030175,0.38,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.5,0.0,1.0,TwoStageWithin,0.5926,0.7631
17,15,exp_43,1.0,0.39390499994624406,0.48,0.16999999999999996,0.81,1.0,0.79,0.5,0.5,0.0,0.0,TwoStageWithin,0.4952,0.1126
18,15,catch_8,1.0,0.40916999999899417,0.32,0.37,0.22,0.0,0.5,0.5,0.5,1.0,0.0,TwoStageWithin,0.5444,0.1643
19,15,exp_114,0.0,0.2809500000439584,0.22,0.42000000000000004,0.49,0.0,0.79,0.4,0.6,0.0,1.0,TwoStageWithin,0.5004,0.8826
20,15,exp_50,0.0,0.5172899999888614,0.32,0.6900000000000001,0.49,0.0,0.82,0.4,0.6,0.0,1.0,TwoStageWithin,0.4797,0.9006
21,15,exp_68,0.0,0.4626949999947101,0.51,0.42000000000000004,0.72,0.0,0.52,0.6,0.4,0.0,1.0,TwoStageWithin,0.5884,0.7706
22,15,exp_67,0.0,0.3563200000207871,0.51,0.42000000000000004,0.72,1.0,0.52,0.5,0.5,0.0,1.0,TwoStageWithin,0.5779,0.7884
23,15,exp_8,0.0,0.37814499996602535,0.29,0.18,0.7,0.0,0.5,0.4,0.6,1.0,1.0,TwoStageWithin,0.6153,0.7152
24,15,exp_1,1.0,0.44374999997671694,0.49,0.53,0.79,1.0,0.8300000000000001,0.5,0.5,1.0,0.0,TwoStageWithin,0.5455,0.8342
25,15,exp_40,1.0,0.42420000000856817,0.48,0.16999999999999996,0.81,0.0,0.79,0.4,0.6,1.0,0.0,TwoStageWithin,0.5032,0.1199
26,15,exp_94,0.0,0.42747499991673976,0.38,0.3,0.5,0.0,0.4,0.6,0.4,1.0,1.0,TwoStageWithin,0.657,0.4885
27,15,exp_37,0.0,0.5450849999906495,0.7,0.2,0.79,1.0,0.32,0.5,0.5,0.0,1.0,TwoStageWithin,0.6249,0.3092
28,15,exp_53,0.0,0.5077600000659004,0.32,0.6900000000000001,0.49,1.0,0.82,0.5,0.5,0.0,1.0,TwoStageWithin,0.5371,0.8444
29,15,exp_29,0.0,0.6111200000159442,0.17,0.2,0.3,1.0,0.3,0.5,0.5,0.0,1.0,TwoStageWithin,0.6439,0.6231
30,15,catch_4,1.0,0.09363000001758336,0.31,0.4,0.19,0.0,0.73,0.5,0.5,1.0,0.0,TwoStageWithin,0.4473,0.0755
31,15,exp_20,1.0,0.386255000019446,0.17,0.43,0.28,0.0,0.8300000000000001,0.6,0.4,0.0,0.0,TwoStageWithin,0.6501,0.5903
32,15,exp_58,0.0,0.6116000000620261,0.21,0.18,0.41,0.0,0.62,0.4,0.6,0.0,1.0,TwoStageWithin,0.6548,0.5521
33,15,exp_78,0.0,0.2441549999639392,0.2,0.4,0.8,0.0,0.6799999999999999,0.6,0.4,1.0,1.0,TwoStageWithin,0.3007,0.9862
34,15,exp_113,0.0,0.6170599999604747,0.22,0.42000000000000004,0.49,1.0,0.79,0.5,0.5,1.0,1.0,TwoStageWithin,0.5488,0.83
35,15,exp_27,0.0,0.3363299999618903,0.17,0.2,0.3,1.0,0.3,0.5,0.5,0.0,1.0,TwoStageWithin,0.6439,0.6231
36,15,exp_35,1.0,0.319590000086464,0.7,0.2,0.79,1.0,0.32,0.5,0.5,0.0,0.0,TwoStageWithin,0.6249,0.3092
37,15,exp_25,1.0,0.6388049999950454,0.17,0.2,0.3,1.0,0.3,0.5,0.5,1.0,0.0,TwoStageWithin,0.6439,0.6231
38,15,exp_30,0.0,0.5015950000379235,0.17,0.2,0.3,0.0,0.3,0.6,0.4,1.0,1.0,TwoStageWithin,0.6551,0.548
39,15,exp_18,1.0,0.5158700000029057,0.17,0.43,0.28,0.0,0.8300000000000001,0.4,0.6,0.0,0.0,TwoStageWithin,0.6362,0.6543
40,15,catch_0,1.0,0.2524900001008064,0.72,0.2,0.19,0.0,0.3,0.5,0.5,1.0,0.0,TwoStageWithin,0.2825,0.0102
