,subject_id,condition,choice,rt,p1,m0,p0,presentation01,m1,g1,g0,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,8,exp_69,1.0,1.501,0.51,0.42000000000000004,0.72,1.0,0.52,0.5,0.5,0.0,0.0,TwoStageWithin,0.5329,0.7063
1,8,exp_59,0.0,1.293,0.21,0.18,0.41,1.0,0.62,0.5,0.5,0.0,1.0,TwoStageWithin,0.5558,0.382
2,8,catch_5,1.0,0.746,0.49,0.32,0.4,1.0,0.43,0.5,0.5,1.0,0.0,TwoStageWithin,0.502,0.2208
3,8,exp_96,1.0,1.484,0.38,0.49000000000000005,0.58,0.0,0.6900000000000001,0.4,0.6,1.0,0.0,TwoStageWithin,0.5629,0.5676
4,8,exp_10,0.0,1.111,0.29,0.18,0.7,0.0,0.5,0.4,0.6,0.0,1.0,TwoStageWithin,0.5433,0.6724
5,8,exp_40,1.0,0.103,0.48,0.16999999999999996,0.81,0.0,0.79,0.4,0.6,1.0,0.0,TwoStageWithin,0.3337,0.0428
6,8,exp_60,0.0,0.161,0.21,0.18,0.41,0.0,0.62,0.6,0.4,0.0,1.0,TwoStageWithin,0.5662,0.4908
7,8,exp_99,0.0,0.598,0.38,0.49000000000000005,0.58,1.0,0.6900000000000001,0.5,0.5,0.0,1.0,TwoStageWithin,0.5435,0.6719
8,8,exp_90,0.0,0.921,0.38,0.3,0.5,0.0,0.4,0.4,0.6,0.0,1.0,TwoStageWithin,0.5501,0.6456
9,8,exp_102,0.0,1.426,0.38,0.49000000000000005,0.58,0.0,0.6900000000000001,0.6,0.4,1.0,1.0,TwoStageWithin,0.5629,0.5676
10,8,exp_22,0.0,1.14,0.17,0.43,0.28,0.0,0.8300000000000001,0.6,0.4,1.0,1.0,TwoStageWithin,0.5574,0.3912
11,8,catch_2,1.0,0.226,0.6,0.22000000000000003,0.38,0.0,0.4,0.5,0.5,1.0,0.0,TwoStageWithin,0.3455,0.0493
12,8,catch_4,1.0,0.008,0.31,0.4,0.19,0.0,0.73,0.5,0.5,1.0,0.0,TwoStageWithin,0.3812,0.073
13,8,exp_82,0.0,0.351,0.29,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.6,0.0,1.0,TwoStageWithin,0.562,0.4246
14,8,exp_115,0.0,1.238,0.22,0.42000000000000004,0.49,1.0,0.79,0.5,0.5,0.0,1.0,TwoStageWithin,0.525,0.7278
15,8,catch_7,1.0,0.312,0.48,0.21000000000000002,0.28,1.0,0.52,0.5,0.5,1.0,0.0,TwoStageWithin,0.3502,0.0521
16,8,exp_88,0.0,2.064,0.38,0.3,0.5,0.0,0.4,0.4,0.6,1.0,1.0,TwoStageWithin,0.5624,0.4281
17,8,exp_67,0.0,0.412,0.51,0.42000000000000004,0.72,1.0,0.52,0.5,0.5,0.0,1.0,TwoStageWithin,0.5329,0.7063
18,8,exp_80,1.0,0.682,0.29,0.22000000000000003,0.61,0.0,0.8099999999999999,0.4,0.6,1.0,0.0,TwoStageWithin,0.508,0.2327
19,8,exp_74,0.0,1.291,0.2,0.4,0.8,0.0,0.6799999999999999,0.4,0.6,0.0,1.0,TwoStageWithin,0.2756,0.9813
20,8,exp_46,1.0,0.432,0.48,0.16999999999999996,0.81,0.0,0.79,0.6,0.4,1.0,0.0,TwoStageWithin,0.3337,0.0428
