,subject_id,condition,choice,rt,p1,gp,last_stage_favours,p0,gm,m1,presentation01,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,179,catch_7,1.0,0.30289999999850986,0.48,0.5,1.0,0.28,0.5,0.52,1.0,0.21000000000000002,0.0,TwoStageBetween,0.2392,0.009
1,179,exp_46,1.0,0.3961000000014901,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,0.0,TwoStageBetween,0.2309,0.0075
2,179,exp_98,0.0,0.2568999999985099,0.38,0.5,0.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.5409,0.3037
3,179,catch_6,1.0,0.36990000000223516,0.59,0.5,1.0,0.23,0.5,0.27,0.0,0.19,0.0,TwoStageBetween,0.3504,0.0504
4,179,catch_8,1.0,0.5155,0.32,0.5,1.0,0.22,0.5,0.5,0.0,0.37,0.0,TwoStageBetween,0.4445,0.129
5,179,exp_9,1.0,0.527,0.29,0.6,1.0,0.7,0.4,0.5,1.0,0.18,0.0,TwoStageBetween,0.3501,0.0502
6,179,catch_9,1.0,0.34880000000074507,0.72,0.5,1.0,0.48,0.5,0.4,1.0,0.18,0.0,TwoStageBetween,0.2702,0.0164
7,179,exp_90,0.0,0.296,0.38,0.5,0.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.5412,0.3048
8,179,catch_1,1.0,0.2956000000014901,0.41,0.5,1.0,0.29,0.5,0.5900000000000001,1.0,0.42000000000000004,0.0,TwoStageBetween,0.4217,0.1049
9,179,exp_10,1.0,0.28069999999925493,0.29,0.5,0.0,0.7,0.5,0.5,0.0,0.18,0.0,TwoStageBetween,0.3594,0.0558
10,179,exp_53,0.0,0.2612000000029802,0.32,0.4,0.0,0.49,0.6,0.82,1.0,0.6900000000000001,1.0,TwoStageBetween,0.5712,0.5054
11,179,exp_94,0.0,0.2631999999992549,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.5412,0.3048
12,179,exp_23,1.0,0.31269999999925496,0.17,0.4,1.0,0.28,0.6,0.8300000000000001,1.0,0.43,0.0,TwoStageBetween,0.423,0.1061
13,179,exp_69,0.0,0.2211999999992549,0.51,0.4,0.0,0.72,0.6,0.52,1.0,0.42000000000000004,1.0,TwoStageBetween,0.5675,0.4299
14,179,exp_64,0.0,0.49820000000298015,0.51,0.5,1.0,0.72,0.5,0.52,0.0,0.42000000000000004,1.0,TwoStageBetween,0.5641,0.4029
15,179,exp_3,1.0,0.26759999999776485,0.49,0.6,0.0,0.79,0.4,0.8300000000000001,1.0,0.53,0.0,TwoStageBetween,0.5215,0.2524
16,179,exp_50,0.0,0.03060000000149012,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.5708,0.4776
17,179,exp_96,0.0,0.7758999999985099,0.38,0.5,1.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,1.0,TwoStageBetween,0.5409,0.3037
18,179,exp_58,1.0,0.2476000000014901,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,0.0,TwoStageBetween,0.2866,0.0214
19,179,exp_19,1.0,0.20289999999850988,0.17,0.6,0.0,0.28,0.4,0.8300000000000001,1.0,0.43,0.0,TwoStageBetween,0.4446,0.1292
20,179,exp_1,0.0,0.29469999999925495,0.49,0.6,1.0,0.79,0.4,0.8300000000000001,1.0,0.53,1.0,TwoStageBetween,0.5022,0.2127
21,179,exp_27,1.0,1.2336999999992548,0.17,0.6,0.0,0.3,0.4,0.3,1.0,0.2,0.0,TwoStageBetween,0.5449,0.3165
22,179,exp_115,1.0,0.2800999999977648,0.22,0.6,0.0,0.49,0.4,0.79,1.0,0.42000000000000004,0.0,TwoStageBetween,0.4964,0.2024
23,179,catch_3,1.0,0.5825,0.38,0.5,1.0,0.19,0.5,0.6799999999999999,1.0,0.58,0.0,TwoStageBetween,0.4478,0.1328
24,179,exp_113,1.0,0.5808999999985098,0.22,0.6,1.0,0.49,0.4,0.79,1.0,0.42000000000000004,0.0,TwoStageBetween,0.4753,0.1688
25,179,catch_0,1.0,0.35890000000223515,0.72,0.5,1.0,0.19,0.5,0.3,0.0,0.2,0.0,TwoStageBetween,0.2993,0.026
26,179,exp_80,1.0,0.4421999999992549,0.29,0.5,1.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageBetween,0.2807,0.0195
27,179,exp_101,0.0,0.3013000000007451,0.38,0.4,0.0,0.58,0.6,0.6900000000000001,1.0,0.49000000000000005,1.0,TwoStageBetween,0.5481,0.3277
28,179,catch_4,1.0,0.15930000000074507,0.31,0.5,1.0,0.19,0.5,0.73,0.0,0.4,0.0,TwoStageBetween,0.3189,0.0341
29,179,exp_73,0.0,0.2800999999977648,0.2,0.6,1.0,0.8,0.4,0.6799999999999999,1.0,0.4,1.0,TwoStageBetween,0.5606,0.3818
30,179,exp_117,1.0,0.26609999999776485,0.22,0.4,0.0,0.49,0.6,0.79,1.0,0.42000000000000004,0.0,TwoStageBetween,0.4964,0.2024
31,179,exp_107,0.0,0.34729999999701977,0.4,0.6,0.0,0.78,0.4,0.3,1.0,0.21000000000000002,1.0,TwoStageBetween,0.5632,0.3972
32,179,exp_116,1.0,0.4021999999992549,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,0.0,TwoStageBetween,0.486,0.185
33,179,exp_52,0.0,0.46380000000074506,0.32,0.5,0.0,0.49,0.5,0.82,0.0,0.6900000000000001,1.0,TwoStageBetween,0.5708,0.4776
34,179,exp_45,1.0,0.3297000000029802,0.48,0.4,0.0,0.81,0.6,0.79,1.0,0.16999999999999996,0.0,TwoStageBetween,0.2359,0.0084
35,179,exp_104,0.0,0.3815,0.4,0.5,1.0,0.78,0.5,0.3,0.0,0.21000000000000002,1.0,TwoStageBetween,0.5585,0.3709
36,179,catch_5,1.0,0.27079999999701976,0.49,0.5,1.0,0.4,0.5,0.43,1.0,0.32,0.0,TwoStageBetween,0.4623,0.1508
37,179,exp_15,1.0,0.07420000000298023,0.29,0.4,1.0,0.7,0.6,0.5,1.0,0.18,0.0,TwoStageBetween,0.3501,0.0502
38,179,exp_88,0.0,0.28719999999925494,0.38,0.5,1.0,0.5,0.5,0.4,0.0,0.3,1.0,TwoStageBetween,0.5412,0.3048
39,179,exp_8,1.0,0.3672000000029802,0.29,0.5,1.0,0.7,0.5,0.5,0.0,0.18,0.0,TwoStageBetween,0.3594,0.0558
40,179,exp_35,1.0,0.37830000000074504,0.7,0.6,0.0,0.79,0.4,0.32,1.0,0.2,0.0,TwoStageBetween,0.462,0.1504
41,179,exp_60,1.0,0.2635,0.21,0.5,0.0,0.41,0.5,0.62,0.0,0.18,0.0,TwoStageBetween,0.2866,0.0214
42,179,exp_68,1.0,1.4952999999970198,0.51,0.5,0.0,0.72,0.5,0.52,0.0,0.42000000000000004,0.0,TwoStageBetween,0.5641,0.4029
43,179,exp_78,0.0,0.31190000000223517,0.2,0.5,1.0,0.8,0.5,0.6799999999999999,0.0,0.4,1.0,TwoStageBetween,0.5648,0.4083
44,179,exp_25,1.0,0.267,0.17,0.6,1.0,0.3,0.4,0.3,1.0,0.2,0.0,TwoStageBetween,0.529,0.2705
45,179,exp_29,1.0,0.2743999999985099,0.17,0.4,0.0,0.3,0.6,0.3,1.0,0.2,0.0,TwoStageBetween,0.5449,0.3165
46,179,catch_2,1.0,0.43290000000223516,0.6,0.5,1.0,0.38,0.5,0.4,0.0,0.22000000000000003,0.0,TwoStageBetween,0.3237,0.0363
47,179,exp_82,1.0,0.2603999999985099,0.29,0.5,0.0,0.61,0.5,0.8099999999999999,0.0,0.22000000000000003,0.0,TwoStageBetween,0.2807,0.0195
48,179,exp_74,1.0,0.7335999999977648,0.2,0.5,0.0,0.8,0.5,0.6799999999999999,0.0,0.4,0.0,TwoStageBetween,0.5648,0.4083
49,179,exp_59,1.0,0.2361000000014901,0.21,0.6,0.0,0.41,0.4,0.62,1.0,0.18,0.0,TwoStageBetween,0.2937,0.0239
50,179,exp_37,1.0,0.255,0.7,0.4,0.0,0.79,0.6,0.32,1.0,0.2,0.0,TwoStageBetween,0.462,0.1504
51,179,exp_114,1.0,0.4196000000014901,0.22,0.5,0.0,0.49,0.5,0.79,0.0,0.42000000000000004,0.0,TwoStageBetween,0.486,0.185
52,179,exp_43,1.0,0.2913999999985099,0.48,0.6,0.0,0.81,0.4,0.79,1.0,0.16999999999999996,0.0,TwoStageBetween,0.2359,0.0084
53,179,exp_102,1.0,0.2675,0.38,0.5,1.0,0.58,0.5,0.6900000000000001,0.0,0.49000000000000005,0.0,TwoStageBetween,0.5409,0.3037
54,179,exp_57,1.0,0.1955,0.21,0.6,1.0,0.41,0.4,0.62,1.0,0.18,0.0,TwoStageBetween,0.2798,0.0192
55,179,exp_40,1.0,0.2567000000029802,0.48,0.5,1.0,0.81,0.5,0.79,0.0,0.16999999999999996,0.0,TwoStageBetween,0.2309,0.0075
56,179,exp_91,0.0,0.2765,0.38,0.6,0.0,0.5,0.4,0.4,1.0,0.3,1.0,TwoStageBetween,0.5484,0.3288
