,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,141-TwoStageWithin,exp_9,1.0,0.4859,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.4065,0.832
1,141-TwoStageWithin,exp_50,1.0,0.3799,0.0,0.6,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.4164,0.8145
2,141-TwoStageWithin,exp_69,1.0,0.2629,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.4203,0.8072
3,141-TwoStageWithin,exp_73,1.0,0.105,1.0,0.5,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.203,0.9914
4,141-TwoStageWithin,exp_91,1.0,0.1147,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.4775,0.6346
5,141-TwoStageWithin,exp_52,1.0,0.2352,0.0,0.4,0.6,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.4454,0.7509
6,141-TwoStageWithin,exp_64,1.0,0.8561,0.0,0.6,0.4,0.72,0.51,0.52,1.0,0.42,1.0,TwoStageWithin,0.377,0.8757
7,141-TwoStageWithin,exp_78,1.0,0.1993,0.0,0.4,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.1992,0.9922
8,141-TwoStageWithin,exp_53,1.0,0.9437,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.4084,0.8288
9,141-TwoStageWithin,exp_96,1.0,0.6075,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.3883,0.8603
10,141-TwoStageWithin,exp_18,1.0,0.2901,0.0,0.6,0.4,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.4856,0.5778
11,141-TwoStageWithin,exp_59,0.0,0.1275,1.0,0.5,0.5,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.4839,0.5926
12,141-TwoStageWithin,exp_26,0.0,0.4677,0.0,0.6,0.4,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.4824,0.6042
13,141-TwoStageWithin,exp_35,1.0,0.6877,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,1.0,TwoStageWithin,0.4836,0.405
14,141-TwoStageWithin,exp_82,1.0,0.2658,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.4737,0.654
15,141-TwoStageWithin,exp_30,0.0,0.5809,0.0,0.4,0.6,0.3,0.17,0.3,1.0,0.2,0.0,TwoStageWithin,0.4616,0.7024
16,141-TwoStageWithin,exp_3,1.0,0.1347,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,0.0,0.53,1.0,TwoStageWithin,0.3782,0.8742
17,141-TwoStageWithin,catch_9,0.0,0.0891,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.2806,0.0383
18,141-TwoStageWithin,exp_57,0.0,0.4614,1.0,0.5,0.5,0.41,0.21,0.62,1.0,0.18,0.0,TwoStageWithin,0.4839,0.5926
19,141-TwoStageWithin,exp_98,1.0,0.1771,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.4348,0.7767
20,141-TwoStageWithin,exp_45,0.0,0.4425,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.4769,0.362
21,141-TwoStageWithin,exp_104,0.0,0.2869,0.0,0.6,0.4,0.78,0.4,0.3,1.0,0.21,0.0,TwoStageWithin,0.3287,0.9274
22,141-TwoStageWithin,catch_7,0.0,0.4434,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.3131,0.0599
23,141-TwoStageWithin,exp_10,1.0,0.8465,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,1.0,TwoStageWithin,0.4178,0.8119
24,141-TwoStageWithin,exp_8,1.0,0.2334,0.0,0.6,0.4,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.3702,0.8843
25,141-TwoStageWithin,catch_6,0.0,0.1856,0.0,0.5,0.5,0.23,0.59,0.27,1.0,0.19,0.0,TwoStageWithin,0.3265,0.0707
26,141-TwoStageWithin,exp_37,0.0,1.0637,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.4836,0.405
27,141-TwoStageWithin,exp_88,1.0,0.2883,0.0,0.6,0.4,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.4535,0.7283
28,141-TwoStageWithin,exp_107,1.0,0.6562,1.0,0.5,0.5,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.3655,0.8899
29,141-TwoStageWithin,catch_5,0.0,0.0955,1.0,0.5,0.5,0.4,0.49,0.43,1.0,0.32,0.0,TwoStageWithin,0.438,0.2307
30,141-TwoStageWithin,exp_27,1.0,0.1584,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.4735,0.655
31,141-TwoStageWithin,exp_90,1.0,0.4009,0.0,0.6,0.4,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.4827,0.6022
32,141-TwoStageWithin,exp_47,0.0,0.3725,1.0,0.5,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.4769,0.362
33,141-TwoStageWithin,exp_23,1.0,0.4856,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,0.4794,0.6239
34,141-TwoStageWithin,exp_36,0.0,0.5074,0.0,0.4,0.6,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.4595,0.2905
35,141-TwoStageWithin,exp_1,1.0,0.2024,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.3782,0.8742
36,141-TwoStageWithin,exp_29,1.0,0.1112,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.4735,0.655
37,141-TwoStageWithin,exp_89,1.0,0.0833,1.0,0.5,0.5,0.5,0.38,0.4,1.0,0.3,1.0,TwoStageWithin,0.4775,0.6346
38,141-TwoStageWithin,exp_84,1.0,0.8602,0.0,0.4,0.6,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.4853,0.5805
39,141-TwoStageWithin,catch_2,0.0,0.5095,0.0,0.5,0.5,0.38,0.6,0.4,1.0,0.22,0.0,TwoStageWithin,0.3466,0.0894
40,141-TwoStageWithin,exp_19,1.0,0.2866,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.4794,0.6239
41,141-TwoStageWithin,catch_3,0.0,0.1399,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.3594,0.1031
42,141-TwoStageWithin,exp_15,1.0,0.2776,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.4065,0.832
