,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,88-TwoStageWithin,exp_1,1.0,0.2418,1.0,0.5,0.5,0.79,0.49,0.8300000000000001,1.0,0.53,1.0,TwoStageWithin,0.5366,0.945
1,88-TwoStageWithin,exp_91,1.0,0.7004,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.8195,0.6458
2,88-TwoStageWithin,exp_10,1.0,1.8549,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,1.0,TwoStageWithin,0.6695,0.8665
3,88-TwoStageWithin,exp_57,0.0,0.589,1.0,0.5,0.5,0.41,0.21,0.62,1.0,0.18,0.0,TwoStageWithin,0.8167,0.3426
4,88-TwoStageWithin,exp_67,1.0,0.199,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.588,0.9206
5,88-TwoStageWithin,exp_37,0.0,0.8196,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.6761,0.1384
6,88-TwoStageWithin,exp_20,0.0,0.1336,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.8035,0.6888
7,88-TwoStageWithin,exp_53,1.0,0.5315,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.4776,0.966
8,88-TwoStageWithin,exp_90,1.0,0.4214,0.0,0.6,0.4,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.7767,0.742
9,88-TwoStageWithin,exp_43,0.0,0.2244,1.0,0.5,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.3332,0.0062
10,88-TwoStageWithin,exp_50,1.0,0.5916,0.0,0.6,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.4315,0.9782
11,88-TwoStageWithin,exp_60,1.0,1.0756,0.0,0.4,0.6,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,0.8399,0.4504
12,88-TwoStageWithin,catch_7,0.0,0.3146,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,0.0,TwoStageWithin,0.2493,0.001
13,88-TwoStageWithin,catch_9,0.0,0.1011,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.2215,0.0004
14,88-TwoStageWithin,exp_64,1.0,1.2927,0.0,0.6,0.4,0.72,0.51,0.52,1.0,0.42,1.0,TwoStageWithin,0.6518,0.8802
15,88-TwoStageWithin,exp_114,1.0,0.5687,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.4776,0.966
16,88-TwoStageWithin,exp_80,0.0,0.8086,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,1.0,0.22,0.0,TwoStageWithin,0.749,0.2147
17,88-TwoStageWithin,exp_27,1.0,0.9806,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.7956,0.7063
