,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,148-TwoStageWithin,exp_73,1.0,0.2291,1.0,0.5,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.1802,0.9989
1,148-TwoStageWithin,exp_82,1.0,0.4161,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.6034,0.6251
2,148-TwoStageWithin,exp_107,1.0,0.2112,1.0,0.5,0.5,0.78,0.4,0.3,0.0,0.21,1.0,TwoStageWithin,0.3874,0.9446
3,148-TwoStageWithin,catch_2,0.0,0.1801,0.0,0.5,0.5,0.38,0.6,0.4,1.0,0.22,0.0,TwoStageWithin,0.3099,0.0215
4,148-TwoStageWithin,exp_64,1.0,0.6813,0.0,0.6,0.4,0.72,0.51,0.52,1.0,0.42,1.0,TwoStageWithin,0.4543,0.8961
5,148-TwoStageWithin,exp_23,0.0,1.6198,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.5978,0.6495
6,148-TwoStageWithin,exp_27,1.0,1.0033,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,1.0,TwoStageWithin,0.5824,0.7002
7,148-TwoStageWithin,exp_98,1.0,0.0924,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.503,0.8446
8,148-TwoStageWithin,exp_19,0.0,0.2989,1.0,0.5,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.5978,0.6495
9,148-TwoStageWithin,exp_78,1.0,0.244,0.0,0.4,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.1764,0.9991
10,148-TwoStageWithin,exp_37,0.0,0.7169,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.5874,0.3143
11,148-TwoStageWithin,exp_96,1.0,0.1654,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.4714,0.88
12,148-TwoStageWithin,exp_10,0.0,0.2809,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,0.0,TwoStageWithin,0.4903,0.8597
13,148-TwoStageWithin,exp_18,1.0,0.6305,0.0,0.6,0.4,0.28,0.17,0.8300000000000001,0.0,0.43,1.0,TwoStageWithin,0.6055,0.6148
14,148-TwoStageWithin,exp_29,0.0,0.0763,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.5824,0.7002
15,148-TwoStageWithin,exp_22,0.0,0.8807,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,1.0,0.43,0.0,TwoStageWithin,0.5883,0.6828
16,148-TwoStageWithin,exp_69,0.0,0.2279,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,0.0,TwoStageWithin,0.47,0.8813
17,148-TwoStageWithin,catch_6,0.0,0.1075,0.0,0.5,0.5,0.23,0.59,0.27,1.0,0.19,0.0,TwoStageWithin,0.2987,0.0182
18,148-TwoStageWithin,exp_40,0.0,0.1634,0.0,0.6,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.5293,0.1918
19,148-TwoStageWithin,exp_60,0.0,1.2255,0.0,0.4,0.6,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.6156,0.5292
20,148-TwoStageWithin,exp_30,1.0,0.7597,0.0,0.4,0.6,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.5705,0.7307
21,148-TwoStageWithin,exp_36,0.0,0.3157,0.0,0.4,0.6,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.5762,0.283
22,148-TwoStageWithin,catch_1,0.0,0.2275,1.0,0.5,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.0,TwoStageWithin,0.4211,0.0771
23,148-TwoStageWithin,exp_116,1.0,0.1076,0.0,0.4,0.6,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.4356,0.9119
24,148-TwoStageWithin,catch_9,0.0,0.2121,1.0,0.5,0.5,0.48,0.72,0.4,1.0,0.18,0.0,TwoStageWithin,0.2463,0.007
25,148-TwoStageWithin,exp_58,1.0,0.7847,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,0.6156,0.5292
26,148-TwoStageWithin,exp_15,1.0,1.5746,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.4745,0.8768
27,148-TwoStageWithin,exp_114,1.0,0.1788,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.4356,0.9119
