,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,74-TwoStageBetween,exp_96,1.0,0.2751,0.0,0.6,0.4,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.7693,0.7949
1,74-TwoStageBetween,exp_113,1.0,1.4503,1.0,0.5,0.5,0.49,0.22,0.79,1.0,0.42,1.0,TwoStageWithin,0.783,0.7772
2,74-TwoStageBetween,exp_102,1.0,0.4386,0.0,0.4,0.6,0.58,0.38,0.6900000000000001,1.0,0.49,1.0,TwoStageWithin,0.8115,0.7335
3,74-TwoStageBetween,catch_8,1.0,0.1734,0.0,0.5,0.5,0.22,0.32,0.5,1.0,0.37,1.0,TwoStageWithin,0.8641,0.4017
4,74-TwoStageBetween,exp_20,0.0,0.5941,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.8731,0.5221
5,74-TwoStageBetween,exp_89,0.0,1.2809,1.0,0.5,0.5,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.8604,0.6102
6,74-TwoStageBetween,exp_50,1.0,1.8692,0.0,0.6,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.8303,0.6971
7,74-TwoStageBetween,exp_58,1.0,0.6189,0.0,0.6,0.4,0.41,0.21,0.62,0.0,0.18,1.0,TwoStageWithin,0.8641,0.5937
8,74-TwoStageBetween,exp_10,1.0,0.6029,0.0,0.6,0.4,0.7,0.29,0.5,0.0,0.18,1.0,TwoStageWithin,0.774,0.7889
9,74-TwoStageBetween,exp_22,1.0,0.2248,0.0,0.4,0.6,0.28,0.17,0.8300000000000001,1.0,0.43,1.0,TwoStageWithin,0.8501,0.6466
10,74-TwoStageBetween,catch_3,0.0,1.2647,1.0,0.5,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.0,TwoStageWithin,0.7912,0.232
11,74-TwoStageBetween,catch_7,1.0,0.828,1.0,0.5,0.5,0.28,0.48,0.52,1.0,0.21,1.0,TwoStageWithin,0.7577,0.1899
12,74-TwoStageBetween,exp_88,0.0,2.1836,0.0,0.6,0.4,0.5,0.38,0.4,1.0,0.3,0.0,TwoStageWithin,0.8292,0.6995
13,74-TwoStageBetween,exp_40,0.0,0.2063,0.0,0.6,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.0,TwoStageWithin,0.8196,0.7189
14,74-TwoStageBetween,exp_90,0.0,2.9409,0.0,0.6,0.4,0.5,0.38,0.4,0.0,0.3,0.0,TwoStageWithin,0.8664,0.5813
15,74-TwoStageBetween,exp_69,1.0,0.2596,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.8157,0.7261
16,74-TwoStageBetween,exp_53,1.0,1.3205,1.0,0.5,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,1.0,TwoStageWithin,0.8196,0.7189
17,74-TwoStageBetween,exp_18,0.0,0.6159,0.0,0.6,0.4,0.28,0.17,0.8300000000000001,0.0,0.43,0.0,TwoStageWithin,0.8695,0.5615
18,74-TwoStageBetween,exp_67,1.0,0.4124,1.0,0.5,0.5,0.72,0.51,0.52,0.0,0.42,1.0,TwoStageWithin,0.8157,0.7261
19,74-TwoStageBetween,exp_37,1.0,0.2501,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,1.0,TwoStageWithin,0.8737,0.5037
20,74-TwoStageBetween,exp_57,1.0,0.4298,1.0,0.5,0.5,0.41,0.21,0.62,1.0,0.18,1.0,TwoStageWithin,0.8544,0.6328
21,74-TwoStageBetween,exp_15,0.0,0.526,1.0,0.5,0.5,0.7,0.29,0.5,1.0,0.18,0.0,TwoStageWithin,0.7586,0.8074
22,74-TwoStageBetween,exp_82,1.0,0.208,0.0,0.6,0.4,0.61,0.29,0.8099999999999999,0.0,0.22,1.0,TwoStageWithin,0.8286,0.7007
23,74-TwoStageBetween,exp_91,1.0,0.2914,1.0,0.5,0.5,0.5,0.38,0.4,0.0,0.3,1.0,TwoStageWithin,0.8604,0.6102
24,74-TwoStageBetween,exp_116,1.0,1.181,0.0,0.4,0.6,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.8271,0.7039
25,74-TwoStageBetween,catch_6,1.0,1.1162,0.0,0.5,0.5,0.23,0.59,0.27,1.0,0.19,1.0,TwoStageWithin,0.7399,0.1712
26,74-TwoStageBetween,exp_8,1.0,1.3184,0.0,0.6,0.4,0.7,0.29,0.5,1.0,0.18,1.0,TwoStageWithin,0.7009,0.8628
27,74-TwoStageBetween,exp_114,1.0,0.2155,0.0,0.6,0.4,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.7998,0.7528
28,74-TwoStageBetween,exp_115,1.0,0.9736,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.783,0.7772
29,74-TwoStageBetween,exp_52,0.0,1.3719,0.0,0.4,0.6,0.49,0.32,0.82,0.0,0.6900000000000001,0.0,TwoStageWithin,0.8556,0.6287
