,subject_id,condition,choice,rt,presentation01,g0,g1,p0,p1,m1,last_stage_favours,m0,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,115-TwoStageBetween,exp_35,0.0,1.9602,1.0,0.5,0.5,0.79,0.7,0.32,0.0,0.2,0.0,TwoStageWithin,0.7822,0.1698
1,115-TwoStageBetween,catch_2,0.0,0.1551,0.0,0.5,0.5,0.38,0.6,0.4,1.0,0.22,0.0,TwoStageWithin,0.4573,0.018
2,115-TwoStageBetween,exp_59,0.0,0.337,1.0,0.5,0.5,0.41,0.21,0.62,0.0,0.18,0.0,TwoStageWithin,0.8422,0.2394
3,115-TwoStageBetween,exp_115,1.0,1.737,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.8361,0.7659
4,115-TwoStageBetween,exp_101,1.0,0.2362,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,1.0,TwoStageWithin,0.8759,0.6988
5,115-TwoStageBetween,exp_99,0.0,2.5027,1.0,0.5,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.0,TwoStageWithin,0.8759,0.6988
6,115-TwoStageBetween,exp_29,0.0,0.5642,1.0,0.5,0.5,0.3,0.17,0.3,0.0,0.2,0.0,TwoStageWithin,0.9144,0.5792
7,115-TwoStageBetween,exp_78,1.0,0.4432,0.0,0.4,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,1.0,TwoStageWithin,0.3555,0.9949
8,115-TwoStageBetween,exp_42,0.0,0.1557,0.0,0.6,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.0,TwoStageWithin,0.3468,0.0044
9,115-TwoStageBetween,exp_116,0.0,0.194,0.0,0.4,0.6,0.49,0.22,0.79,0.0,0.42,0.0,TwoStageWithin,0.8453,0.7526
10,115-TwoStageBetween,catch_6,0.0,0.3553,0.0,0.5,0.5,0.23,0.59,0.27,1.0,0.19,0.0,TwoStageWithin,0.5517,0.0408
11,115-TwoStageBetween,exp_25,1.0,0.6479,1.0,0.5,0.5,0.3,0.17,0.3,1.0,0.2,1.0,TwoStageWithin,0.9144,0.5792
12,115-TwoStageBetween,exp_117,1.0,0.571,1.0,0.5,0.5,0.49,0.22,0.79,0.0,0.42,1.0,TwoStageWithin,0.8361,0.7659
