,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,4-attributes,exp_57,0.0,0.32736499999737134,0.41,0.21,0.4,0.6,0.62,0.18,1.0,1.0,1.0,TwoStageBetween,0.3313,0.1758
1,4-attributes,exp_37,1.0,0.29976500000339,0.79,0.7,0.6,0.4,0.32,0.2,1.0,0.0,0.0,TwoStageBetween,0.3182,0.1492
2,4-attributes,exp_101,1.0,0.457670000003418,0.58,0.38,0.6,0.4,0.6900000000000001,0.49000000000000005,1.0,0.0,0.0,TwoStageBetween,0.3883,0.3899
3,4-attributes,catch_3,1.0,0.3946349999969243,0.19,0.38,0.5,0.5,0.6799999999999999,0.58,1.0,1.0,0.0,TwoStageBetween,0.2981,0.1153
4,4-attributes,exp_23,0.0,0.25970999999844935,0.28,0.17,0.6,0.4,0.8300000000000001,0.43,1.0,1.0,1.0,TwoStageBetween,0.3906,0.4116
5,4-attributes,exp_73,0.0,0.3423499999989872,0.8,0.2,0.4,0.6,0.6799999999999999,0.4,1.0,1.0,1.0,TwoStageBetween,0.2924,0.8931
6,4-attributes,exp_1,1.0,0.2707749999972293,0.79,0.49,0.4,0.6,0.8300000000000001,0.53,1.0,1.0,0.0,TwoStageBetween,0.3924,0.5667
7,4-attributes,exp_115,0.0,0.26706500000000233,0.49,0.22,0.4,0.6,0.79,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.3893,0.399
8,4-attributes,exp_91,1.0,0.7725199999986216,0.5,0.38,0.4,0.6,0.4,0.3,1.0,0.0,0.0,TwoStageBetween,0.3803,0.3367
9,4-attributes,exp_89,0.0,0.3397100000001956,0.5,0.38,0.4,0.6,0.4,0.3,1.0,1.0,1.0,TwoStageBetween,0.3928,0.5614
10,4-attributes,exp_99,0.0,0.05568499999935739,0.58,0.38,0.4,0.6,0.6900000000000001,0.49000000000000005,1.0,0.0,1.0,TwoStageBetween,0.3883,0.3899
11,4-attributes,exp_25,0.0,0.32093000000168104,0.3,0.17,0.4,0.6,0.3,0.2,1.0,1.0,1.0,TwoStageBetween,0.381,0.6591
12,4-attributes,exp_47,1.0,0.27001000000018394,0.81,0.48,0.6,0.4,0.79,0.16999999999999996,1.0,1.0,0.0,TwoStageBetween,0.261,0.0685
13,4-attributes,exp_15,0.0,0.8271849999946426,0.7,0.29,0.6,0.4,0.5,0.18,1.0,1.0,1.0,TwoStageBetween,0.3882,0.389
14,4-attributes,catch_5,1.0,0.24527500000112923,0.4,0.49,0.5,0.5,0.43,0.32,1.0,1.0,0.0,TwoStageBetween,0.3556,0.2383
15,4-attributes,exp_9,1.0,1.054855000002135,0.7,0.29,0.4,0.6,0.5,0.18,1.0,1.0,0.0,TwoStageBetween,0.3882,0.389
16,4-attributes,catch_7,1.0,0.17102999999769963,0.28,0.48,0.5,0.5,0.52,0.21000000000000002,1.0,1.0,0.0,TwoStageBetween,0.1875,0.0168
