,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0
0,13-attributes,exp_67,0.0,0.5164500000000698,0.72,0.51,0.4,0.6,0.52,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.7772,0.7325
1,13-attributes,exp_3,0.0,0.4123300000001327,0.79,0.49,0.4,0.6,0.8300000000000001,0.53,1.0,0.0,1.0,TwoStageBetween,0.7841,0.7194
2,13-attributes,exp_35,0.0,0.45874999999976723,0.79,0.7,0.4,0.6,0.32,0.2,1.0,0.0,1.0,TwoStageBetween,0.8302,0.4169
3,13-attributes,exp_25,0.0,1.0577650000004797,0.3,0.17,0.4,0.6,0.3,0.2,1.0,1.0,1.0,TwoStageBetween,0.8014,0.6817
4,13-attributes,exp_9,0.0,2.1479200000003913,0.7,0.29,0.4,0.6,0.5,0.18,1.0,1.0,1.0,TwoStageBetween,0.8203,0.6254
5,13-attributes,exp_101,0.0,0.5247700000000186,0.58,0.38,0.6,0.4,0.6900000000000001,0.49000000000000005,1.0,0.0,1.0,TwoStageBetween,0.7792,0.7288
6,13-attributes,exp_27,1.0,1.6285200000002518,0.3,0.17,0.4,0.6,0.3,0.2,1.0,0.0,0.0,TwoStageBetween,0.738,0.7918
7,13-attributes,exp_73,0.0,0.3522849999999162,0.8,0.2,0.4,0.6,0.6799999999999999,0.4,1.0,1.0,1.0,TwoStageBetween,0.5391,0.9424
8,13-attributes,exp_89,0.0,1.348765000000596,0.5,0.38,0.4,0.6,0.4,0.3,1.0,1.0,1.0,TwoStageBetween,0.8369,0.5066
9,13-attributes,exp_69,0.0,0.2269150000002701,0.72,0.51,0.6,0.4,0.52,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.7772,0.7325
10,13-attributes,exp_53,0.0,0.2363199999999488,0.49,0.32,0.6,0.4,0.82,0.6900000000000001,1.0,0.0,1.0,TwoStageBetween,0.7325,0.7987
11,13-attributes,exp_91,0.0,0.2079349999994738,0.5,0.38,0.4,0.6,0.4,0.3,1.0,0.0,1.0,TwoStageBetween,0.8145,0.6452
12,13-attributes,exp_1,0.0,0.32769000000006054,0.79,0.49,0.4,0.6,0.8300000000000001,0.53,1.0,1.0,1.0,TwoStageBetween,0.8281,0.5912
13,13-attributes,exp_47,1.0,0.370120000000461,0.81,0.48,0.6,0.4,0.79,0.16999999999999996,1.0,1.0,0.0,TwoStageBetween,0.7313,0.1985
14,13-attributes,catch_7,1.0,1.5429450000001816,0.28,0.48,0.5,0.5,0.52,0.21000000000000002,1.0,1.0,0.0,TwoStageBetween,0.4043,0.0167
15,13-attributes,exp_59,1.0,0.7504550000003073,0.41,0.21,0.4,0.6,0.62,0.18,1.0,0.0,0.0,TwoStageBetween,0.8365,0.5193
16,13-attributes,exp_117,0.0,0.32983999999938535,0.49,0.22,0.6,0.4,0.79,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.7037,0.8311
17,13-attributes,exp_107,0.0,0.3069450000001816,0.78,0.4,0.4,0.6,0.3,0.21000000000000002,1.0,0.0,1.0,TwoStageBetween,0.6797,0.854
18,13-attributes,exp_19,1.0,0.9803099999999396,0.28,0.17,0.4,0.6,0.8300000000000001,0.43,1.0,0.0,0.0,TwoStageBetween,0.8162,0.6398
19,13-attributes,exp_115,0.0,1.141695000000298,0.49,0.22,0.4,0.6,0.79,0.42000000000000004,1.0,0.0,1.0,TwoStageBetween,0.7037,0.8311
20,13-attributes,catch_5,1.0,0.28396499999961816,0.4,0.49,0.5,0.5,0.43,0.32,1.0,1.0,0.0,TwoStageBetween,0.6943,0.1588
